Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Hepatitis B	0.622224087989589	no	#4A74A9	Autophagy
Trachoma	Thyroid cancer	0.467201283079391	no	#4A74A9	Autophagy
Trachoma	Irritable bowel syndrome	0.60745044429255	no	#4A74A9	Autophagy
Trachoma	Klinefelter's syndrome	0.524358974358974	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.476447603029881	no	#4A74A9	Autophagy
Hepatitis B	Aspergillus colonization of lung allograft	0.651393728222997	no	#4A74A9	Autophagy
Hepatitis B	Sarcoidosis	0.642168381816709	no	#4A74A9	Autophagy
Nasopharingeal cancer	Lung cancer	0.413848287634695	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.48725210417946	no	#4A74A9	Autophagy
Oral cavity cancer	Aphthous stomatitis	0.512417623102555	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.754914139568871	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.64239644147901	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.461282194848824	no	#4A74A9	Autophagy
Colon cancer	Lung cancer	0.407943147731534	no	#4A74A9	Autophagy
Colon cancer	Axial Spondyloarthropathy	-0.541385052404741	no	#B64539	Autophagy
Liver cancer	Lung cancer	0.412911518960223	no	#4A74A9	Autophagy
Liver cancer	Alcoholic liver disease	0.436567509962005	yes	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	0.741861727971648	no	#4A74A9	Autophagy
Bladder cancer	Job's syndrome	0.502451481103167	no	#4A74A9	Autophagy
Bladder cancer	Septic Shock	0.508340649692713	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.436070360347529	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.495647226173542	no	#4A74A9	Autophagy
Thyroid cancer	Alcoholic liver disease	0.477635737534789	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.420389450084389	no	#4A74A9	Autophagy
Thyroid cancer	Acne	0.489994167820952	no	#4A74A9	Autophagy
Myeloid leukemia	Parkinson's disease	0.824561403508772	no	#4A74A9	Autophagy
JMML	Job's syndrome	-0.695011916922029	no	#B64539	Autophagy
JMML	Septic Shock	-0.505553525758129	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.816822712171549	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.90261516577306	yes	#4A74A9	Autophagy
Polycythemia vera	Job's syndrome	0.476270106704889	no	#4A74A9	Autophagy
Polycythemia vera	Axial Spondyloarthropathy	0.723037323037323	no	#4A74A9	Autophagy
Polycythemia vera	Septic Shock	0.5051001629949	no	#4A74A9	Autophagy
Primary myelofibrosis	Uremia	0.584897959183673	no	#4A74A9	Autophagy
Job's syndrome	Sarcoidosis	0.597003745318352	no	#4A74A9	Autophagy
Job's syndrome	Autism	-0.596918624446714	no	#B64539	Autophagy
Job's syndrome	Acute myocardial infarction	0.580418213797147	no	#4A74A9	Autophagy
Job's syndrome	Axial Spondyloarthropathy	0.709856996935649	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.603190013869625	no	#4A74A9	Autophagy
Sarcoidosis	Septic Shock	0.616729188283183	no	#4A74A9	Autophagy
Schizophrenia	Alzheimer's disease	0.71028971028971	no	#4A74A9	Autophagy
Parkinson's disease	Alzheimer's disease	0.714861162532395	no	#4A74A9	Autophagy
Acute myocardial infarction	Septic Shock	0.73977534562212	no	#4A74A9	Autophagy
Crohn's disease	Psoriasis	0.492124291577096	no	#4A74A9	Autophagy
Psoriasis	Acne	0.628103303176941	no	#4A74A9	Autophagy
Psoriasis	Rosacea	0.601632653061224	yes	#4A74A9	Autophagy
Axial Spondyloarthropathy	Septic Shock	0.758520233059302	no	#4A74A9	Autophagy
Trachoma	Hepatitis B	0.480394096109989	no	#4A74A9	Cell Cycle
Trachoma	Aspergillus colonization of lung allograft	0.456849163179539	no	#4A74A9	Cell Cycle
Trachoma	Nasopharingeal cancer	0.295971137920084	no	#4A74A9	Cell Cycle
