Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Cervix cancer	-0.398573489359453	no	#B64539	Autophagy
Trachoma	Myeloid leukemia	-0.440296590647322	no	#B64539	Autophagy
Trachoma	Smoker	0.442850475677201	no	#4A74A9	Autophagy
Trachoma	Schizophrenia	0.390221570688777	no	#4A74A9	Autophagy
Trachoma	Bipolar disorder	0.459174979655498	no	#4A74A9	Autophagy
Trachoma	Major depression	0.39074628392443	no	#4A74A9	Autophagy
Trachoma	Asthma	-0.426005686720985	no	#B64539	Autophagy
Trachoma	Other interstitial pulmonary diseases	0.399962290602055	no	#4A74A9	Autophagy
Trachoma	Ulcerative colitis	0.444626150342189	no	#4A74A9	Autophagy
Trachoma	Irritable bowel syndrome	0.422835952101375	no	#4A74A9	Autophagy
Trachoma	Osteoarthritis	0.400647714719863	no	#4A74A9	Autophagy
Trachoma	Endometriosis	0.434737363201008	no	#4A74A9	Autophagy
Trachoma	Turner's syndrome	0.509744134047751	no	#4A74A9	Autophagy
Dengue fever	Ovary cancer	0.39488400451853	no	#4A74A9	Autophagy
Dengue fever	Crohn's disease	0.45564957064402	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.503381232532744	no	#4A74A9	Autophagy
Dengue fever	Chronic lung allograft dysfunction	-0.388604027142178	no	#B64539	Autophagy
Hepatitis C	Cervix cancer	0.397997592425747	no	#4A74A9	Autophagy
Hepatitis C	Polycythemia vera	-0.407989665430993	no	#B64539	Autophagy
Hepatitis C	Type 1 diabetes mellitus	-0.410214590552209	no	#B64539	Autophagy
Hepatitis C	Acute myocardial infarction	-0.696234033520156	no	#B64539	Autophagy
Hepatitis C	Systemic lupus erythematosus	-0.570691184123746	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Liver cancer	-0.377486224946006	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Ovary cancer	-0.446185922866875	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Cardiomyopathy	0.495402875445176	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Chronic sinusitis	-0.453749672445181	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Asthma	-0.476659565763073	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Atopic dermatitis	-0.383623074965032	no	#B64539	Autophagy
Nasopharingeal cancer	Cervix cancer	0.506419444614123	no	#4A74A9	Autophagy
Nasopharingeal cancer	Systemic lupus erythematosus	-0.410371575663179	no	#B64539	Autophagy
Nasopharingeal cancer	Uremia	-0.412629910314004	no	#B64539	Autophagy
Oral cavity cancer	Melanoma	0.416453226527352	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.513849647425061	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.676413194168577	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.509608630884478	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.559997290535294	no	#4A74A9	Autophagy
Gastric cancer	Ovary cancer	0.371798909890499	no	#4A74A9	Autophagy
Colon cancer	Kidney cancer	0.38825124791209	no	#4A74A9	Autophagy
Colon cancer	Ulcerative colitis	0.468087008790309	no	#4A74A9	Autophagy
Colon cancer	Irritable bowel syndrome	0.514109726025645	no	#4A74A9	Autophagy
Liver cancer	Pancreatic cancer	0.389440228060613	yes	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.552390102069246	no	#4A74A9	Autophagy
Liver cancer	Breast cancer	0.506699752176582	no	#4A74A9	Autophagy
Liver cancer	Ovary cancer	0.488020978686975	no	#4A74A9	Autophagy
Liver cancer	Lymphoid leukemia	0.463117315266571	no	#4A74A9	Autophagy
Liver cancer	Bipolar disorder	-0.375421005247171	no	#B64539	Autophagy
Lung cancer	Mesothelioma	0.571532230854122	yes	#4A74A9	Autophagy
Lung cancer	Breast cancer	0.677865447863643	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.609576891778347	no	#4A74A9	Autophagy
Lung cancer	Lymphoid leukemia	0.545771947726333	no	#4A74A9	Autophagy
Lung cancer	Bipolar disorder	-0.553295005507025	no	#B64539	Autophagy
Lung cancer	Chronic sinusitis	0.463270512316469	no	#4A74A9	Autophagy
Lung cancer	Atopic dermatitis	0.388171580426458	no	#4A74A9	Autophagy
Mesothelioma	Chronic sinusitis	0.492286129962296	no	#4A74A9	Autophagy
Mesothelioma	Atopic dermatitis	0.505226628445446	no	#4A74A9	Autophagy
Melanoma	Breast cancer	0.413565803882843	no	#4A74A9	Autophagy
Melanoma	Atopic dermatitis	0.492673051279888	no	#4A74A9	Autophagy
Breast cancer	Ovary cancer	0.596941635076069	no	#4A74A9	Autophagy
Breast cancer	Lymphoid leukemia	0.392508481338707	no	#4A74A9	Autophagy
Breast cancer	Bipolar disorder	-0.41498020918508	no	#B64539	Autophagy
Cervix cancer	Melanoma metastasis	0.421251239818421	yes	#4A74A9	Autophagy
Cervix cancer	Myeloid leukemia	0.43140854274705	no	#4A74A9	Autophagy
Cervix cancer	Acute myocardial infarction	-0.478072825360867	no	#B64539	Autophagy
Cervix cancer	Systemic lupus erythematosus	-0.432486488511132	no	#B64539	Autophagy
Cervix cancer	Uremia	-0.411389469504842	no	#B64539	Autophagy
Cervix cancer	Endometriosis	-0.398838544081699	no	#B64539	Autophagy
Ovary cancer	Lymphoid leukemia	0.412449995512828	no	#4A74A9	Autophagy
Ovary cancer	Bipolar disorder	-0.485435600186026	no	#B64539	Autophagy
Ovary cancer	Cardiomyopathy	-0.51551232144501	no	#B64539	Autophagy
Ovary cancer	Chronic sinusitis	0.396835994231754	no	#4A74A9	Autophagy
Ovary cancer	Atopic dermatitis	0.378326695497421	no	#4A74A9	Autophagy
Brain cancer	Schizophrenia	0.519296033571938	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.614509568438121	no	#4A74A9	Autophagy
Thyroid cancer	Atopic dermatitis	0.428989293472993	no	#4A74A9	Autophagy
Thyroid cancer	Myositis	0.371439357606372	no	#4A74A9	Autophagy
Thyroid cancer	Cystitis	0.410365079850539	no	#4A74A9	Autophagy
Melanoma metastasis	Cystitis	0.433314881323967	no	#4A74A9	Autophagy
Lymphoid leukemia	Bipolar disorder	-0.508528106093353	no	#B64539	Autophagy
Myeloid leukemia	Turner's syndrome	-0.423439497475586	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.894158086127272	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.722834905879542	yes	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Primary myelofibrosis	0.678382724283305	yes	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Uremia	0.398213592001805	no	#4A74A9	Autophagy
Sickle-cell anemia	Primary myelofibrosis	0.570370952907673	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.645120301490884	no	#4A74A9	Autophagy
Sarcoidosis	Atopic dermatitis	-0.397060220762614	no	#B64539	Autophagy
Sarcoidosis	Axial Spondyloarthropathy	-0.444838204351426	no	#B64539	Autophagy
Type 2 diabetes mellitus	Asthma	0.452593910280858	no	#4A74A9	Autophagy
Type 2 diabetes mellitus	Other systemic involvement of connective tissue	0.434595552248305	no	#4A74A9	Autophagy
Type 2 diabetes mellitus	Endometriosis	-0.508109378293439	no	#B64539	Autophagy
PCOS	Turner's syndrome	0.416109417135065	no	#4A74A9	Autophagy
Other and unspecified metabolic disorders	Other systemic involvement of connective tissue	0.520526243093889	no	#4A74A9	Autophagy
