Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Hepatitis B	0.422520066495761	no	#4A74A9	Autophagy
Trachoma	Thyroid cancer	0.466222921620474	no	#4A74A9	Autophagy
Trachoma	Ulcerative colitis	0.535141676213446	no	#4A74A9	Autophagy
Trachoma	Irritable bowel syndrome	0.626126174660406	no	#4A74A9	Autophagy
Trachoma	Klinefelter's syndrome	0.297227826796023	no	#4A74A9	Autophagy
Dengue fever	Pancreatic cancer	0.184394171106552	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.355766683229896	no	#4A74A9	Autophagy
Hepatitis B	Aspergillus colonization of lung allograft	0.673975641892389	no	#4A74A9	Autophagy
Hepatitis B	Sarcoidosis	0.580609018821191	no	#4A74A9	Autophagy
Hepatitis B	Bipolar disorder	-0.608933704905739	no	#B64539	Autophagy
Hepatitis B	Axial Spondyloarthropathy	0.549849256858972	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.792548101507093	no	#4A74A9	Autophagy
Nasopharingeal cancer	Peripheral arterial disease	-0.794830380799669	no	#B64539	Autophagy
Nasopharingeal cancer	Axial Spondyloarthropathy	-0.750086769480061	no	#B64539	Autophagy
Oral cavity cancer	Thyroid cancer	0.57777891970648	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.694411072848856	no	#4A74A9	Autophagy
Esophageal cancer	Colon cancer	0.432973706135702	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.567438613479712	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.442975675208229	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.457404005835581	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.471581736583408	no	#4A74A9	Autophagy
Gastric cancer	Bipolar disorder	0.477962035207271	no	#4A74A9	Autophagy
Colon cancer	Sarcoidosis	-0.50710073980672	no	#B64539	Autophagy
Colon cancer	Axial Spondyloarthropathy	-0.550809370668698	no	#B64539	Autophagy
Liver cancer	Lung cancer	0.427286707614451	no	#4A74A9	Autophagy
Liver cancer	Adrenal cancer	0.391807265978268	no	#4A74A9	Autophagy
Liver cancer	Alcoholic liver disease	0.533766320802744	yes	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.482160233516243	yes	#4A74A9	Autophagy
Lung cancer	Myeloid leukemia	0.386965276182402	no	#4A74A9	Autophagy
Lung cancer	Crohn's disease	0.513199360938993	no	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	0.795811038202704	no	#4A74A9	Autophagy
Rhabdoid cancer	Parkinson's disease	0.586294438184294	no	#4A74A9	Autophagy
Kidney cancer	Parkinson's disease	0.319087791781451	no	#4A74A9	Autophagy
Bladder cancer	Job's syndrome	0.446164098478468	no	#4A74A9	Autophagy
Bladder cancer	Septic Shock	0.551141958772052	no	#4A74A9	Autophagy
Brain cancer	Schizophrenia	0.409601170514482	no	#4A74A9	Autophagy
Brain cancer	Parkinson's disease	0.436686135634869	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.555116161876891	no	#4A74A9	Autophagy
Thyroid cancer	Smoker	0.442372456189476	no	#4A74A9	Autophagy
Thyroid cancer	Asthma	0.302792956325401	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.528599744352278	no	#4A74A9	Autophagy
Thyroid cancer	Alcoholic liver disease	0.316230156509091	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.387070026675857	no	#4A74A9	Autophagy
Thyroid cancer	Acne	0.471449193034697	no	#4A74A9	Autophagy
T-cell lymphoma	Myelodysplastic syndromes	0.549432909504014	no	#4A74A9	Autophagy
T-cell lymphoma	Schizophrenia	0.623416019082201	no	#4A74A9	Autophagy
T-cell lymphoma	Alzheimer's disease	0.496325154052138	no	#4A74A9	Autophagy
T-cell lymphoma	Other systemic involvement of connective tissue	0.482876144422896	no	#4A74A9	Autophagy
Myeloid leukemia	Parkinson's disease	0.386018474006034	no	#4A74A9	Autophagy
Myeloid leukemia	Cerebral infarction	-0.56106152280038	no	#B64539	Autophagy
JMML	Job's syndrome	-0.6002246210606	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.829144060060001	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.941782704489567	yes	#4A74A9	Autophagy
Polycythemia vera	Job's syndrome	0.477054955177507	no	#4A74A9	Autophagy
Polycythemia vera	Sarcoidosis	0.647509726073588	no	#4A74A9	Autophagy
Polycythemia vera	Axial Spondyloarthropathy	0.718660179342107	no	#4A74A9	Autophagy
Polycythemia vera	Uremia	0.538235055840004	no	#4A74A9	Autophagy
Myelodysplastic syndromes	Cerebral infarction	-0.593190275411048	no	#B64539	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Primary myelofibrosis	0.870373952814312	yes	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Uremia	0.57454648229135	no	#4A74A9	Autophagy
Primary myelofibrosis	Uremia	0.664018225435606	no	#4A74A9	Autophagy
Job's syndrome	Autism	-0.461525732672813	no	#B64539	Autophagy
Job's syndrome	Acute myocardial infarction	0.47645624777513	no	#4A74A9	Autophagy
Job's syndrome	Axial Spondyloarthropathy	0.512045884218022	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.522441641036866	no	#4A74A9	Autophagy
Sarcoidosis	Septic Shock	0.392583030297314	no	#4A74A9	Autophagy
Type 1 diabetes mellitus	Type 2 diabetes mellitus	0.767881831965351	yes	#4A74A9	Autophagy
Schizophrenia	Alzheimer's disease	0.822814835732255	no	#4A74A9	Autophagy
Autism	Septic Shock	-0.600435690155554	no	#B64539	Autophagy
Parkinson's disease	Alzheimer's disease	0.781885312158561	no	#4A74A9	Autophagy
Choroideremia	Septic Shock	0.447700441278039	no	#4A74A9	Autophagy
Acute myocardial infarction	Septic Shock	0.780656809223379	no	#4A74A9	Autophagy
Atrial fibrillation	Seborrheic keratosis	0.88785837796534	no	#4A74A9	Autophagy
Crohn's disease	Psoriasis	0.476568636369801	no	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.476269452911751	no	#4A74A9	Autophagy
Ulcerative colitis	Acne	0.532975340661328	yes	#4A74A9	Autophagy
Irritable bowel syndrome	Psoriasis	0.446792590732258	no	#4A74A9	Autophagy
Irritable bowel syndrome	Acne	0.449575826416264	no	#4A74A9	Autophagy
