Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Oral dysplasia	-0.213114936705836	no	#B64539	Autophagy
Trachoma	Cystitis	0.397573030125516	no	#4A74A9	Autophagy
Trachoma	Turner's syndrome	0.385433284656422	no	#4A74A9	Autophagy
Dengue fever	Systemic lupus erythematosus	0.377479640766315	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.693165274448316	no	#4A74A9	Autophagy
Hepatitis C	Kidney cancer	0.0734198074748878	no	#4A74A9	Autophagy
Nasopharingeal cancer	Irritable bowel syndrome	0.188281395971593	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.550621990591484	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.469993389382543	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.623179307151359	no	#4A74A9	Autophagy
Colon cancer	Pancreatic cancer	0.294482473075666	no	#4A74A9	Autophagy
Liver cancer	Pancreatic cancer	0.579133905400513	yes	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.685134819822145	no	#4A74A9	Autophagy
Pancreatic cancer	Endometriosis	-0.152982282369626	no	#B64539	Autophagy
Lung cancer	Breast cancer	0.874971153639883	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.956724149327744	no	#4A74A9	Autophagy
Breast cancer	Ovary cancer	0.80563964036068	no	#4A74A9	Autophagy
Breast cancer	Lymphoid leukemia	0.61425427188837	no	#4A74A9	Autophagy
Breast cancer	Other systemic involvement of connective tissue	-0.0645959395172539	no	#B64539	Autophagy
Cervix cancer	Chronic sinusitis	-0.212911375506659	no	#B64539	Autophagy
Kidney cancer	Thyroid cancer	0.35369439764266	no	#4A74A9	Autophagy
Kidney cancer	Multiple sclerosis	-0.225734674706508	no	#B64539	Autophagy
Brain cancer	Alzheimer's disease	0.605992267252476	no	#4A74A9	Autophagy
Thyroid cancer	Cystitis	0.421712631626809	no	#4A74A9	Autophagy
Lymphoid leukemia	Smoker	-0.00907059124949305	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.370046146011853	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.512154815580246	yes	#4A74A9	Autophagy
Job's syndrome	Septic Shock	1	no	#4A74A9	Autophagy
Other and unspecified metabolic disorders	Smoker	-0.0983990447573384	no	#B64539	Autophagy
Alzheimer's disease	Atrial fibrillation	0.030295558758241	no	#4A74A9	Autophagy
Cardiomyopathy	Ulcerative colitis	-0.0955376493952999	no	#B64539	Autophagy
Oral dysplasia	Ulcerative colitis	0.171875038836518	no	#4A74A9	Autophagy
Oral dysplasia	Turner's syndrome	-0.164718951103463	no	#B64539	Autophagy
Ulcerative colitis	Irritable bowel syndrome	0.888790143582029	yes	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.534611416218902	no	#4A74A9	Autophagy
Irritable bowel syndrome	Psoriasis	0.507772981477182	no	#4A74A9	Autophagy
Irritable bowel syndrome	Cystitis	0.603274385097535	no	#4A74A9	Autophagy
Systemic lupus erythematosus	Septic Shock	0.450606186657733	no	#4A74A9	Autophagy
Uremia	Endometriosis	0.203544579113886	no	#4A74A9	Autophagy
Endometriosis	Turner's syndrome	0.331211804031155	no	#4A74A9	Autophagy
Trachoma	Oral cavity cancer	0.160179993084401	no	#4A74A9	Cell Cycle
Trachoma	Gastric cancer	0.0849165146704797	no	#4A74A9	Cell Cycle
Trachoma	Lung cancer	0.156263072039964	no	#4A74A9	Cell Cycle
Trachoma	Breast cancer	0.190620806553825	no	#4A74A9	Cell Cycle
Trachoma	Ovary cancer	0.227168876982682	no	#4A74A9	Cell Cycle
Trachoma	Kidney cancer	0.137333682431041	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.402510896261716	no	#4A74A9	Cell Cycle
Trachoma	Job's syndrome	0.179183785393419	no	#4A74A9	Cell Cycle
Trachoma	Ulcerative colitis	0.158058359706777	no	#4A74A9	Cell Cycle
Trachoma	Irritable bowel syndrome	0.206016523411801	no	#4A74A9	Cell Cycle
Trachoma	Psoriasis	0.260771860120063	no	#4A74A9	Cell Cycle
Trachoma	Systemic lupus erythematosus	0.186906984662486	no	#4A74A9	Cell Cycle
Trachoma	Uremia	0.143431515513762	no	#4A74A9	Cell Cycle
Trachoma	Cystitis	0.393205880030784	no	#4A74A9	Cell Cycle
Trachoma	Endometriosis	0.0761840617171818	no	#4A74A9	Cell Cycle
Trachoma	Turner's syndrome	0.222418749559679	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.262331150427307	no	#4A74A9	Cell Cycle
Dengue fever	Oral cavity cancer	0.219261166470787	no	#4A74A9	Cell Cycle
Dengue fever	Gastric cancer	0.177756790589357	no	#4A74A9	Cell Cycle
Dengue fever	Liver cancer	0.264254159601413	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.282731847226821	no	#4A74A9	Cell Cycle
Dengue fever	Breast cancer	0.325112374545511	no	#4A74A9	Cell Cycle
Dengue fever	Ovary cancer	0.225678064562009	no	#4A74A9	Cell Cycle
Dengue fever	Thyroid cancer	0.294150753496062	no	#4A74A9	Cell Cycle
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.153955809287512	no	#4A74A9	Cell Cycle
Dengue fever	Primary myelofibrosis	0.484673401736437	no	#4A74A9	Cell Cycle
Dengue fever	Job's syndrome	0.263227533300441	no	#4A74A9	Cell Cycle
Dengue fever	Sarcoidosis	0.201332390172959	no	#4A74A9	Cell Cycle
Dengue fever	Psoriasis	0.409226650584293	no	#4A74A9	Cell Cycle
Dengue fever	Systemic lupus erythematosus	0.391866305912391	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.509235247134627	no	#4A74A9	Cell Cycle
Hepatitis C	Turner's syndrome	-0.0689993857192261	no	#B64539	Cell Cycle
Nasopharingeal cancer	Gastric cancer	0.174379836026617	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Colon cancer	0.170750764915641	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Lung cancer	0.246500402419324	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Breast cancer	0.208400200719856	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Cervix cancer	0.446660643583121	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Kidney cancer	0.190039865025438	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Thyroid cancer	0.168342408922349	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Other systemic involvement of connective tissue	0.00124305159573826	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Endometriosis	-0.0264985019470772	no	#B64539	Cell Cycle
Oral cavity cancer	Gastric cancer	0.325404871366619	no	#4A74A9	Cell Cycle
Oral cavity cancer	Colon cancer	0.441387487059703	no	#4A74A9	Cell Cycle
Oral cavity cancer	Liver cancer	0.283512487728379	no	#4A74A9	Cell Cycle
Oral cavity cancer	Pancreatic cancer	0.180312769860016	no	#4A74A9	Cell Cycle
Oral cavity cancer	Lung cancer	0.411660831046911	no	#4A74A9	Cell Cycle
Oral cavity cancer	Breast cancer	0.40768183388895	no	#4A74A9	Cell Cycle
Oral cavity cancer	Cervix cancer	0.316289300574629	no	#4A74A9	Cell Cycle
Oral cavity cancer	Ovary cancer	0.36672722956025	no	#4A74A9	Cell Cycle
Oral cavity cancer	Kidney cancer	0.325975210297161	no	#4A74A9	Cell Cycle
Oral cavity cancer	Brain cancer	0.168815472983359	no	#4A74A9	Cell Cycle
Oral cavity cancer	Thyroid cancer	0.403778570227263	no	#4A74A9	Cell Cycle
Oral cavity cancer	Oral dysplasia	0.412736886621446	no	#4A74A9	Cell Cycle
Oral cavity cancer	Irritable bowel syndrome	0.214355110896419	no	#4A74A9	Cell Cycle
Oral cavity cancer	Psoriasis	0.453408264595845	no	#4A74A9	Cell Cycle
Oral cavity cancer	Systemic lupus erythematosus	0.174246815805834	no	#4A74A9	Cell Cycle
Oral cavity cancer	Cystitis	0.194297470910738	no	#4A74A9	Cell Cycle
