Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Cystitis	0.251651923350587	no	#4A74A9	Autophagy
Dengue fever	Polycythemia vera	-0.0113146032541039	no	#B64539	Autophagy
Dengue fever	Myelodysplastic syndromes	-0.00469052012730791	no	#B64539	Autophagy
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.0351911421725434	no	#4A74A9	Autophagy
Dengue fever	Systemic lupus erythematosus	0.256585616756135	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.481053405730727	no	#4A74A9	Autophagy
Hepatitis C	Kidney cancer	0.0220290650119885	no	#4A74A9	Autophagy
Nasopharingeal cancer	Irritable bowel syndrome	0.0486995426691009	no	#4A74A9	Autophagy
Nasopharingeal cancer	Systemic lupus erythematosus	7.99254249432724e-17	no	#4A74A9	Autophagy
Nasopharingeal cancer	Uremia	-0.0660999756071367	no	#B64539	Autophagy
Oral cavity cancer	Colon cancer	0.380571529567289	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.436178010486248	no	#4A74A9	Autophagy
Oral cavity cancer	Cardiomyopathy	-0.0398479819098649	no	#B64539	Autophagy
Gastric cancer	Colon cancer	0.37433836853802	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.491898683089563	no	#4A74A9	Autophagy
Gastric cancer	Ovary cancer	0.327982409032129	no	#4A74A9	Autophagy
Gastric cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.0824011736561731	no	#B64539	Autophagy
Gastric cancer	Sarcoidosis	-0.0534241078913844	no	#B64539	Autophagy
Gastric cancer	Chronic sinusitis	0.0224893040372967	no	#4A74A9	Autophagy
Gastric cancer	Oral dysplasia	-0.0118884406125141	no	#B64539	Autophagy
Colon cancer	Ulcerative colitis	0.310102807504627	no	#4A74A9	Autophagy
Liver cancer	Pancreatic cancer	0.335851196547757	yes	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.431354781009315	no	#4A74A9	Autophagy
Liver cancer	Breast cancer	0.408100471016205	no	#4A74A9	Autophagy
Liver cancer	Thyroid cancer	0.252648851806409	no	#4A74A9	Autophagy
Pancreatic cancer	Kidney cancer	0.314779670989548	no	#4A74A9	Autophagy
Pancreatic cancer	Endometriosis	-0.171847166945762	no	#B64539	Autophagy
Lung cancer	Breast cancer	0.910403523596422	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.705101802210506	no	#4A74A9	Autophagy
Lung cancer	Atrial fibrillation	0.0395193516948817	no	#4A74A9	Autophagy
Lung cancer	Psoriasis	0.399047315798334	no	#4A74A9	Autophagy
Lung cancer	Other systemic involvement of connective tissue	-0.0258479057453106	no	#B64539	Autophagy
Breast cancer	Ovary cancer	0.561577567214931	no	#4A74A9	Autophagy
Breast cancer	Chronic sinusitis	-0.0410978421770169	no	#B64539	Autophagy
Breast cancer	Other systemic involvement of connective tissue	-0.023476857129565	no	#B64539	Autophagy
Cervix cancer	Melanoma metastasis	0.000676634516097827	yes	#4A74A9	Autophagy
Cervix cancer	Myelodysplastic syndromes	3.99627124716362e-17	no	#4A74A9	Autophagy
Cervix cancer	Chronic sinusitis	-0.0734480856156388	no	#B64539	Autophagy
Ovary cancer	Myelodysplastic syndromes	-0.00475456137896844	no	#B64539	Autophagy
Ovary cancer	Cardiomyopathy	-0.095713324561125	no	#B64539	Autophagy
Ovary cancer	Chronic sinusitis	-0.0594476564321511	no	#B64539	Autophagy
Kidney cancer	Atrial fibrillation	-0.0370166199822702	no	#B64539	Autophagy
Kidney cancer	Chronic sinusitis	0.0753668219806972	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.42277949213781	no	#4A74A9	Autophagy
Brain cancer	Chronic sinusitis	-3.99627124716362e-17	no	#B64539	Autophagy
Thyroid cancer	Cystitis	0.41068119212327	no	#4A74A9	Autophagy
Melanoma metastasis	Sarcoidosis	0.0111367377833396	no	#4A74A9	Autophagy
Lymphoid leukemia	Cardiomyopathy	0.00820982520402472	no	#4A74A9	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.115994616419219	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.248488933145943	yes	#4A74A9	Autophagy
Polycythemia vera	Sarcoidosis	8.45687229400145e-05	no	#4A74A9	Autophagy
Polycythemia vera	Smoker	0.000230125787958606	no	#4A74A9	Autophagy
Myelodysplastic syndromes	Cystitis	0.00893910450651613	no	#4A74A9	Autophagy
Myelodysplastic syndromes	Endometriosis	0	no	#B64539	Autophagy
