Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Hepatitis B	0.181997397551522	no	#4A74A9	Autophagy
Trachoma	Thyroid cancer	0.21534000962877	no	#4A74A9	Autophagy
Trachoma	Schizophrenia	0.0484024949844863	no	#4A74A9	Autophagy
Trachoma	Ulcerative colitis	0.172696754664156	no	#4A74A9	Autophagy
Trachoma	Irritable bowel syndrome	0.236993296677726	no	#4A74A9	Autophagy
Trachoma	Klinefelter's syndrome	0.106382941726179	no	#4A74A9	Autophagy
Dengue fever	Bladder cancer	0.191560893257028	no	#4A74A9	Autophagy
Dengue fever	Choroideremia	0.293786709724689	no	#4A74A9	Autophagy
Dengue fever	Dermatomyositis	0.194851882788264	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.220121489365219	no	#4A74A9	Autophagy
Hepatitis C	Primary myelofibrosis	-0.133126494060744	no	#B64539	Autophagy
Hepatitis C	Cerebral infarction	-0.115139527423914	no	#B64539	Autophagy
Hepatitis C	Uremia	-0.0870903444883409	no	#B64539	Autophagy
Hepatitis B	Aspergillus colonization of lung allograft	0.180096814247291	no	#4A74A9	Autophagy
Hepatitis B	Sarcoidosis	0.193449879504842	no	#4A74A9	Autophagy
Hepatitis B	Axial Spondyloarthropathy	0.169820667034298	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.179497803959297	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Huntington's disease	-0.130992710827165	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Multiple sclerosis	-0.133555016866576	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Tibial muscular dystrophy	0.157888336817945	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Atrial fibrillation	-0.157022515098849	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Asthma	-0.166853882793089	no	#B64539	Autophagy
Nasopharingeal cancer	Chronic sinusitis	0.204053571162174	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.314295456246784	no	#4A74A9	Autophagy
Oral cavity cancer	Aphthous stomatitis	0.197818344639049	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.364392259492317	no	#4A74A9	Autophagy
Esophageal cancer	Colon cancer	0.220515603284109	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.408222409722509	no	#4A74A9	Autophagy
Esophageal cancer	Crohn's disease	0.182857272903886	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.242013333876688	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.204351901591058	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.168613384850287	no	#4A74A9	Autophagy
Gastric cancer	Sarcoidosis	-0.138519561943348	no	#B64539	Autophagy
Gastric cancer	Bipolar disorder	0.0423505100206744	no	#4A74A9	Autophagy
Colon cancer	Polycythemia vera	-0.152184600302601	no	#B64539	Autophagy
Colon cancer	Job's syndrome	-0.170190821670221	no	#B64539	Autophagy
Colon cancer	Sarcoidosis	-0.159203287411506	no	#B64539	Autophagy
Colon cancer	Axial Spondyloarthropathy	-0.13950590021784	no	#B64539	Autophagy
