Disease1	Disease2	weight	comorbid	colors	pathway
Dengue fever	Myelodysplastic syndromes	-0.00302941451479679	no	#B64539	Autophagy
Dengue fever	Septic Shock	0.472770539506788	no	#4A74A9	Autophagy
Hepatitis C	Kidney cancer	0.0487388411707362	no	#4A74A9	Autophagy
Nasopharingeal cancer	Job's syndrome	-0.150189692822141	no	#B64539	Autophagy
Nasopharingeal cancer	Sarcoidosis	0.00704379422338922	no	#4A74A9	Autophagy
Nasopharingeal cancer	Uremia	-0.055406525192689	no	#B64539	Autophagy
Nasopharingeal cancer	Endometriosis	-0.00613218382084951	no	#B64539	Autophagy
Oral cavity cancer	Gastric cancer	0.297518863559629	no	#4A74A9	Autophagy
Oral cavity cancer	Colon cancer	0.524264125738785	no	#4A74A9	Autophagy
Oral cavity cancer	Lung cancer	0.549759266916331	no	#4A74A9	Autophagy
Oral cavity cancer	Ovary cancer	0.317055344739119	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.449718190297004	no	#4A74A9	Autophagy
Oral cavity cancer	Myelodysplastic syndromes	-0.0204872708585414	no	#B64539	Autophagy
Oral cavity cancer	Cardiomyopathy	-0.0516610019925337	no	#B64539	Autophagy
Gastric cancer	Colon cancer	0.417319011958015	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.473380109075176	no	#4A74A9	Autophagy
Gastric cancer	Ovary cancer	0.298829334679927	no	#4A74A9	Autophagy
Gastric cancer	Polycythemia vera	0.0150885198366099	no	#4A74A9	Autophagy
Gastric cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.0576199282917672	no	#B64539	Autophagy
Gastric cancer	Sarcoidosis	-0.0797764540363352	no	#B64539	Autophagy
Gastric cancer	Chronic sinusitis	0.00719487007137615	no	#4A74A9	Autophagy
Colon cancer	Lung cancer	0.571486494141049	no	#4A74A9	Autophagy
Liver cancer	Breast cancer	0.290130903679403	no	#4A74A9	Autophagy
Pancreatic cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.0663125374257006	no	#B64539	Autophagy
Lung cancer	Breast cancer	1	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.59105522865458	no	#4A74A9	Autophagy
Lung cancer	Psoriasis	0.664789275373273	no	#4A74A9	Autophagy
Lung cancer	Other systemic involvement of connective tissue	-0.0630054839625977	no	#B64539	Autophagy
Breast cancer	Ovary cancer	0.444427688882756	no	#4A74A9	Autophagy
Cervix cancer	Systemic lupus erythematosus	-0.271702363164009	no	#B64539	Autophagy
Ovary cancer	Polycythemia vera	-0.0124280185728348	no	#B64539	Autophagy
Ovary cancer	Psoriasis	0.391672108747306	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.301836082471566	no	#4A74A9	Autophagy
Thyroid cancer	Myelodysplastic syndromes	-0.0098524118624116	no	#B64539	Autophagy
Thyroid cancer	Atrial fibrillation	-0.0424291124970803	no	#B64539	Autophagy
Thyroid cancer	Cystitis	0.49266194223953	no	#4A74A9	Autophagy
Myelodysplastic syndromes	Alzheimer's disease	-0.0104923634463226	no	#B64539	Autophagy
Myelodysplastic syndromes	Multiple sclerosis	0	no	#B64539	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Smoker	0.0472133376390105	no	#4A74A9	Autophagy
Primary myelofibrosis	Smoker	-0.0488728946521197	no	#B64539	Autophagy
Job's syndrome	Septic Shock	0.603961305041394	no	#4A74A9	Autophagy
Other and unspecified metabolic disorders	Smoker	-0.0593982811442187	no	#B64539	Autophagy
Multiple sclerosis	Cardiomyopathy	-0.0515821472481946	no	#B64539	Autophagy
Multiple sclerosis	Atrial fibrillation	0	no	#B64539	Autophagy
Cardiomyopathy	Ulcerative colitis	-0.0515846512899203	no	#B64539	Autophagy
Ulcerative colitis	Irritable bowel syndrome	0.310932661516078	yes	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.500234745040614	no	#4A74A9	Autophagy
Ulcerative colitis	Cystitis	0.327253161131153	no	#4A74A9	Autophagy
Psoriasis	Systemic lupus erythematosus	0.456663412656098	no	#4A74A9	Autophagy
Systemic lupus erythematosus	Septic Shock	0.592115025662226	no	#4A74A9	Autophagy
Trachoma	Hepatitis C	-0.0365333421845006	no	#B64539	Cell Cycle
Trachoma	Oral cavity cancer	0.175911732829477	no	#4A74A9	Cell Cycle
Trachoma	Ovary cancer	0.149659953460346	no	#4A74A9	Cell Cycle
