Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Thyroid cancer	0.724004068734722	no	#4A74A9	Autophagy
Hepatitis B	Rosacea	0.776390011083506	no	#4A74A9	Autophagy
Nasopharingeal cancer	Cerebral infarction	-0.837463773535697	no	#B64539	Autophagy
Nasopharingeal cancer	Acne	-0.365289723058635	no	#B64539	Autophagy
Nasopharingeal cancer	Uremia	-0.557000991029375	no	#B64539	Autophagy
Oral cavity cancer	Thyroid cancer	0.754134499958423	no	#4A74A9	Autophagy
Oral cavity cancer	Aphthous stomatitis	0.777385934739107	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.904410959055495	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.868753115505365	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.803419010619645	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.750501804867605	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.824558226103035	no	#4A74A9	Autophagy
Gastric cancer	Kidney cancer	0.598635801901702	no	#4A74A9	Autophagy
Gastric cancer	IgA nephropathy	0.993684440751498	no	#4A74A9	Autophagy
Colon cancer	Polycythemia vera	-0.680686958177881	no	#B64539	Autophagy
Liver cancer	Lung cancer	0.499000793952259	no	#4A74A9	Autophagy
Liver cancer	Alcoholic liver disease	0.743629784270981	yes	#4A74A9	Autophagy
Pancreatic cancer	Acne	0.397449242365357	no	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.553634649447904	yes	#4A74A9	Autophagy
Rhabdoid cancer	Kidney cancer	0.561109117655369	no	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	0.854941682049738	no	#4A74A9	Autophagy
Kidney cancer	Alzheimer's disease	0.35642154101833	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.637018475760799	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.870570121638069	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.623494831469626	no	#4A74A9	Autophagy
Thyroid cancer	Acne	0.701268166588229	no	#4A74A9	Autophagy
T-cell lymphoma	Polycythemia vera	0.730384228263379	no	#4A74A9	Autophagy
T-cell lymphoma	Alzheimer's disease	0.775513545490275	no	#4A74A9	Autophagy
Myeloid leukemia	Aphthous stomatitis	0.77962482157005	yes	#4A74A9	Autophagy
Polycythemia vera	Job's syndrome	0.753640110061226	no	#4A74A9	Autophagy
Polycythemia vera	Septic Shock	0.767243428709202	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.714489240040387	no	#4A74A9	Autophagy
Smoker	Klinefelter's syndrome	0.99813573182625	no	#4A74A9	Autophagy
Schizophrenia	Cardiomyopathy	-0.370907890704291	no	#B64539	Autophagy
Tibial muscular dystrophy	Atrial fibrillation	-0.990392063529445	no	#B64539	Autophagy
Psoriasis	Acne	0.803340229365507	no	#4A74A9	Autophagy
Trachoma	Hepatitis B	0.817214798841121	no	#4A74A9	Cell Cycle
Trachoma	Oral cavity cancer	0.330026048220774	no	#4A74A9	Cell Cycle
Trachoma	Esophageal cancer	0.40773969244512	no	#4A74A9	Cell Cycle
Trachoma	Lung cancer	0.10622041222508	no	#4A74A9	Cell Cycle
Trachoma	Mesothelioma	0.247562117254772	no	#4A74A9	Cell Cycle
Trachoma	Kidney cancer	0.16226168752958	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.698141600644948	no	#4A74A9	Cell Cycle
Trachoma	Psoriasis	0.225338151248564	no	#4A74A9	Cell Cycle
Trachoma	Acne	0.374184833240592	no	#4A74A9	Cell Cycle
Trachoma	Rosacea	0.657623886441098	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.561435549061673	no	#4A74A9	Cell Cycle
Dengue fever	Esophageal cancer	0.778577561000768	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.58735987175709	no	#4A74A9	Cell Cycle
Dengue fever	Thyroid cancer	0.634283646316383	no	#4A74A9	Cell Cycle
Dengue fever	T-cell lymphoma	0.755845967933749	no	#4A74A9	Cell Cycle
Dengue fever	Polycythemia vera	0.595014806362938	no	#4A74A9	Cell Cycle
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.681638784599637	no	#4A74A9	Cell Cycle
Dengue fever	Atrial fibrillation	-0.417924242770141	no	#B64539	Cell Cycle
Dengue fever	Psoriasis	0.726312870395227	no	#4A74A9	Cell Cycle
Dengue fever	Acne	0.696491247763038	no	#4A74A9	Cell Cycle
Dengue fever	Rosacea	0.600016244939429	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.782075773244776	no	#4A74A9	Cell Cycle
Hepatitis C	Alzheimer's disease	0.76463836395741	no	#4A74A9	Cell Cycle
Hepatitis B	Oral cavity cancer	0.596093130133284	no	#4A74A9	Cell Cycle
Hepatitis B	Esophageal cancer	0.779673164344554	no	#4A74A9	Cell Cycle
Hepatitis B	Gastric cancer	0.492670378059214	no	#4A74A9	Cell Cycle
Hepatitis B	Colon cancer	0.374633001818471	no	#4A74A9	Cell Cycle
Hepatitis B	Liver cancer	0.503560444532551	no	#4A74A9	Cell Cycle
Hepatitis B	Pancreatic cancer	0.499967155996862	no	#4A74A9	Cell Cycle
Hepatitis B	Lung cancer	0.471078346966289	no	#4A74A9	Cell Cycle
Hepatitis B	Mesothelioma	0.511956340946516	no	#4A74A9	Cell Cycle
Hepatitis B	Rhabdoid cancer	0.508864170351528	no	#4A74A9	Cell Cycle
Hepatitis B	Kidney cancer	0.504579902258309	no	#4A74A9	Cell Cycle
Hepatitis B	Bladder cancer	0.88385331414695	no	#4A74A9	Cell Cycle
Hepatitis B	Thyroid cancer	0.798348368696724	no	#4A74A9	Cell Cycle
Hepatitis B	Adrenal cancer	0.745725614786108	no	#4A74A9	Cell Cycle
Hepatitis B	T-cell lymphoma	0.593214409484718	no	#4A74A9	Cell Cycle
Hepatitis B	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.417100441969776	no	#4A74A9	Cell Cycle
Hepatitis B	Schizophrenia	0.514811803583521	no	#4A74A9	Cell Cycle
Hepatitis B	Tibial muscular dystrophy	0.500529767125757	no	#4A74A9	Cell Cycle
Hepatitis B	Oral dysplasia	0.689546205492324	no	#4A74A9	Cell Cycle
