Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Thyroid cancer	0.23713143687481	no	#4A74A9	Autophagy
Hepatitis B	Rosacea	0.234555858291257	no	#4A74A9	Autophagy
Nasopharingeal cancer	Cerebral infarction	-0.138028354975995	no	#B64539	Autophagy
Nasopharingeal cancer	Acne	-0.0698623952397587	no	#B64539	Autophagy
Nasopharingeal cancer	Uremia	-0.0502267631857179	no	#B64539	Autophagy
Oral cavity cancer	Thyroid cancer	0.350942243744068	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.425138143521625	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.398968004393417	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.268687368697667	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.288873964949487	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.314863292598405	no	#4A74A9	Autophagy
Gastric cancer	Kidney cancer	0.228150769108844	no	#4A74A9	Autophagy
Gastric cancer	IgA nephropathy	0.0227517008982298	no	#4A74A9	Autophagy
Colon cancer	Polycythemia vera	-0.154719316894096	no	#B64539	Autophagy
Colon cancer	Septic Shock	-0.163762402681503	no	#B64539	Autophagy
Liver cancer	Lung cancer	0.316682261079831	no	#4A74A9	Autophagy
Liver cancer	Adrenal cancer	0.302508130043792	no	#4A74A9	Autophagy
Liver cancer	Alcoholic liver disease	0.222771073726453	yes	#4A74A9	Autophagy
Pancreatic cancer	Kidney cancer	0.225518801369478	no	#4A74A9	Autophagy
Pancreatic cancer	Acne	0.154225778014265	no	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.393942686852698	yes	#4A74A9	Autophagy
Rhabdoid cancer	Kidney cancer	0.448805160712468	no	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	1	no	#4A74A9	Autophagy
Kidney cancer	Alzheimer's disease	0.164210104114512	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.299506753576487	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.303532766717643	no	#4A74A9	Autophagy
Thyroid cancer	Acne	0.27643514509136	no	#4A74A9	Autophagy
T-cell lymphoma	Polycythemia vera	0.326989988722732	no	#4A74A9	Autophagy
T-cell lymphoma	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.269284769799069	no	#4A74A9	Autophagy
T-cell lymphoma	Alzheimer's disease	0.218035069097116	no	#4A74A9	Autophagy
Myeloid leukemia	Aphthous stomatitis	0.16241947887885	yes	#4A74A9	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.298966015539713	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.363168686891407	yes	#4A74A9	Autophagy
Polycythemia vera	Job's syndrome	0.430024487415742	no	#4A74A9	Autophagy
Polycythemia vera	Septic Shock	0.294005139940132	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.573648752512575	no	#4A74A9	Autophagy
Smoker	Klinefelter's syndrome	0.100348650941134	no	#4A74A9	Autophagy
Schizophrenia	Alzheimer's disease	0.0836861278440031	no	#4A74A9	Autophagy
Schizophrenia	Cardiomyopathy	-0.00659043728725703	no	#B64539	Autophagy
Tibial muscular dystrophy	Atrial fibrillation	-0.114464403749488	no	#B64539	Autophagy
Psoriasis	Acne	0.363489374532129	no	#4A74A9	Autophagy
Psoriasis	Rosacea	0.272759189588766	yes	#4A74A9	Autophagy
Trachoma	Hepatitis B	0.221261117854491	no	#4A74A9	Cell Cycle
Trachoma	Oral cavity cancer	0.117143524774849	no	#4A74A9	Cell Cycle
Trachoma	Esophageal cancer	0.141054903914947	no	#4A74A9	Cell Cycle
Trachoma	Lung cancer	0.0940833186691779	no	#4A74A9	Cell Cycle
Trachoma	Mesothelioma	0.110674226775167	no	#4A74A9	Cell Cycle
Trachoma	Kidney cancer	0.108381437966377	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.260776537645429	no	#4A74A9	Cell Cycle
Trachoma	Schizophrenia	0.0290718097404615	no	#4A74A9	Cell Cycle
Trachoma	Psoriasis	0.106383334787589	no	#4A74A9	Cell Cycle
Trachoma	Acne	0.112963356595062	no	#4A74A9	Cell Cycle
Trachoma	Rosacea	0.216440694862621	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.126463419602529	no	#4A74A9	Cell Cycle
Dengue fever	Esophageal cancer	0.210059466314952	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.22437902299058	no	#4A74A9	Cell Cycle
Dengue fever	Thyroid cancer	0.197773607071167	no	#4A74A9	Cell Cycle
Dengue fever	T-cell lymphoma	0.313112964943587	no	#4A74A9	Cell Cycle
Dengue fever	Polycythemia vera	0.130380839660643	no	#4A74A9	Cell Cycle
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.136514260938976	no	#4A74A9	Cell Cycle
Dengue fever	Atrial fibrillation	-0.013249265196029	no	#B64539	Cell Cycle
Dengue fever	Psoriasis	0.20219340388744	no	#4A74A9	Cell Cycle
Dengue fever	Rosacea	0.17178639871225	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.241522940425272	no	#4A74A9	Cell Cycle
Hepatitis C	Alzheimer's disease	0.0644339092259968	no	#4A74A9	Cell Cycle
Hepatitis B	Oral cavity cancer	0.162403293841982	no	#4A74A9	Cell Cycle
Hepatitis B	Esophageal cancer	0.168996956886045	no	#4A74A9	Cell Cycle
Hepatitis B	Gastric cancer	0.107614050475365	no	#4A74A9	Cell Cycle
Hepatitis B	Colon cancer	0.0969428738536763	no	#4A74A9	Cell Cycle
Hepatitis B	Liver cancer	0.146184293838621	no	#4A74A9	Cell Cycle
Hepatitis B	Pancreatic cancer	0.112541436231358	no	#4A74A9	Cell Cycle
Hepatitis B	Lung cancer	0.177457951493056	no	#4A74A9	Cell Cycle
Hepatitis B	Mesothelioma	0.141656461148176	no	#4A74A9	Cell Cycle
Hepatitis B	Kidney cancer	0.179028002691602	no	#4A74A9	Cell Cycle
Hepatitis B	Thyroid cancer	0.272699188860183	no	#4A74A9	Cell Cycle
Hepatitis B	Adrenal cancer	0.130197608483004	no	#4A74A9	Cell Cycle
Hepatitis B	T-cell lymphoma	0.220874880188766	no	#4A74A9	Cell Cycle
Hepatitis B	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.097124658543058	no	#4A74A9	Cell Cycle
Hepatitis B	Alcoholic liver disease	0.153121001514993	yes	#4A74A9	Cell Cycle
Hepatitis B	Psoriasis	0.138085606034855	no	#4A74A9	Cell Cycle
Hepatitis B	Acne	0.148764167126602	no	#4A74A9	Cell Cycle
Hepatitis B	Rosacea	0.111952733502893	no	#4A74A9	Cell Cycle
Hepatitis B	Klinefelter's syndrome	0.112975936628587	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Esophageal cancer	0.31219305877988	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Gastric cancer	0.109770315275404	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Colon cancer	0.179827392470296	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Liver cancer	0.26563071483272	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Lung cancer	0.523001024042894	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Mesothelioma	0.401321388637264	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rhabdoid cancer	0.441335493371324	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Kidney cancer	0.245140859144405	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Brain cancer	0.232868677457263	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Thyroid cancer	0.276054565868438	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Adrenal cancer	0.236833113777498	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	T-cell lymphoma	0.323708488819139	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Atrial fibrillation	0.0543689027361692	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Psoriasis	0.251637978455094	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rosacea	0.218498056010792	no	#4A74A9	Cell Cycle
Oral cavity cancer	Esophageal cancer	0.221971948940402	no	#4A74A9	Cell Cycle
Oral cavity cancer	Gastric cancer	0.161500299046647	no	#4A74A9	Cell Cycle
Oral cavity cancer	Colon cancer	0.248128055221311	no	#4A74A9	Cell Cycle
Oral cavity cancer	Liver cancer	0.216946300364639	no	#4A74A9	Cell Cycle
Oral cavity cancer	Pancreatic cancer	0.152681082568713	no	#4A74A9	Cell Cycle
Oral cavity cancer	Lung cancer	0.287971346828467	no	#4A74A9	Cell Cycle
Oral cavity cancer	Mesothelioma	0.24446739539374	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rhabdoid cancer	0.221251181942708	no	#4A74A9	Cell Cycle
Oral cavity cancer	Kidney cancer	0.210473058793659	no	#4A74A9	Cell Cycle
Oral cavity cancer	Bladder cancer	0.0891846204407043	no	#4A74A9	Cell Cycle
Oral cavity cancer	Brain cancer	0.220487928114743	no	#4A74A9	Cell Cycle
Oral cavity cancer	Thyroid cancer	0.270469398010365	no	#4A74A9	Cell Cycle
Oral cavity cancer	Adrenal cancer	0.102741985569882	no	#4A74A9	Cell Cycle
Oral cavity cancer	T-cell lymphoma	0.139767205023039	no	#4A74A9	Cell Cycle
Oral cavity cancer	Tibial muscular dystrophy	0.113227086564472	no	#4A74A9	Cell Cycle
Oral cavity cancer	Aphthous stomatitis	0.266622672977548	no	#4A74A9	Cell Cycle
Oral cavity cancer	Oral dysplasia	0.320782725762715	no	#4A74A9	Cell Cycle
Oral cavity cancer	Irritable bowel syndrome	0.0281854551104176	no	#4A74A9	Cell Cycle
Oral cavity cancer	Alcoholic liver disease	0.147750167992154	no	#4A74A9	Cell Cycle
Oral cavity cancer	Psoriasis	0.25001734462596	no	#4A74A9	Cell Cycle
Oral cavity cancer	Acne	0.256146630614907	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rosacea	0.174260065432338	no	#4A74A9	Cell Cycle
Oral cavity cancer	Klinefelter's syndrome	0.109177745293483	no	#4A74A9	Cell Cycle
Esophageal cancer	Gastric cancer	0.152114681005569	yes	#4A74A9	Cell Cycle
Esophageal cancer	Colon cancer	0.40735099546715	no	#4A74A9	Cell Cycle
Esophageal cancer	Liver cancer	0.507911832245911	no	#4A74A9	Cell Cycle
Esophageal cancer	Pancreatic cancer	0.222606531161945	no	#4A74A9	Cell Cycle
Esophageal cancer	Lung cancer	0.838046588366052	no	#4A74A9	Cell Cycle
Esophageal cancer	Mesothelioma	0.368572022350347	no	#4A74A9	Cell Cycle
Esophageal cancer	Rhabdoid cancer	0.655400085029443	no	#4A74A9	Cell Cycle
Esophageal cancer	Kidney cancer	0.346500263464639	no	#4A74A9	Cell Cycle
Esophageal cancer	Bladder cancer	0.267507155153501	no	#4A74A9	Cell Cycle
Esophageal cancer	Brain cancer	0.302172153216742	no	#4A74A9	Cell Cycle
Esophageal cancer	Thyroid cancer	0.570846634126078	no	#4A74A9	Cell Cycle
Esophageal cancer	Adrenal cancer	0.420032434488631	no	#4A74A9	Cell Cycle
Esophageal cancer	T-cell lymphoma	0.388727559043115	no	#4A74A9	Cell Cycle
Esophageal cancer	Myelodysplastic syndromes	0.113521510440414	no	#4A74A9	Cell Cycle
Esophageal cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.0919169913307823	no	#4A74A9	Cell Cycle
Esophageal cancer	Primary myelofibrosis	0.13419154629912	no	#4A74A9	Cell Cycle
Esophageal cancer	Tibial muscular dystrophy	0.205448253580955	no	#4A74A9	Cell Cycle
