Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Turner's syndrome	0.557694680982352	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.566894664842681	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.45770168107616	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.730265567765568	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.524103255235331	no	#4A74A9	Autophagy
Colon cancer	Ulcerative colitis	0.477843096296738	no	#4A74A9	Autophagy
Colon cancer	Irritable bowel syndrome	0.512870275791624	no	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.408356348141719	no	#4A74A9	Autophagy
Liver cancer	Breast cancer	0.466652640437618	no	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.461168716678561	yes	#4A74A9	Autophagy
Lung cancer	Breast cancer	0.557422809073328	no	#4A74A9	Autophagy
Breast cancer	Ovary cancer	0.444883769508519	no	#4A74A9	Autophagy
Cervix cancer	Systemic lupus erythematosus	-0.491079494128275	no	#B64539	Autophagy
Cervix cancer	Endometriosis	-0.436031009663548	no	#B64539	Autophagy
Brain cancer	Schizophrenia	0.578059440559441	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.575546783313774	no	#4A74A9	Autophagy
Thyroid cancer	Cystitis	0.492661421595225	no	#4A74A9	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.795292829775588	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.720009483167378	yes	#4A74A9	Autophagy
Myelodysplastic syndromes	Sarcoidosis	0.658724202626642	no	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Primary myelofibrosis	0.689721254355401	yes	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.699392409259861	no	#4A74A9	Autophagy
Smoker	Endometriosis	0.594256915142991	no	#4A74A9	Autophagy
Schizophrenia	Alzheimer's disease	0.831693356485948	no	#4A74A9	Autophagy
Bipolar disorder	Alzheimer's disease	0.665224681421864	no	#4A74A9	Autophagy
Chronic Obstructive Pulmonary Disease	Septic Shock	0.564011691633175	no	#4A74A9	Autophagy
Asthma	Endometriosis	-0.547790941626558	no	#B64539	Autophagy
Crohn's disease	Psoriasis	0.517120583173028	yes	#4A74A9	Autophagy
Ulcerative colitis	Irritable bowel syndrome	0.784105642256903	yes	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.527868573374191	no	#4A74A9	Autophagy
Ulcerative colitis	Cystitis	0.512412587412587	no	#4A74A9	Autophagy
Irritable bowel syndrome	Cystitis	0.538786482334869	no	#4A74A9	Autophagy
Systemic lupus erythematosus	Uremia	0.547230940568999	yes	#4A74A9	Autophagy
Systemic lupus erythematosus	Septic Shock	0.523379970544919	no	#4A74A9	Autophagy
Other systemic involvement of connective tissue	Uremia	-0.572782378553744	no	#B64539	Autophagy
Uremia	Endometriosis	0.570663956639566	no	#4A74A9	Autophagy
Endometriosis	Turner's syndrome	0.465456282847587	no	#4A74A9	Autophagy
Trachoma	Dengue fever	0.358966688428133	no	#4A74A9	Cell Cycle
Trachoma	Hepatitis C	-0.341549211186498	no	#B64539	Cell Cycle
Trachoma	Oral cavity cancer	0.36096867665914	no	#4A74A9	Cell Cycle
Trachoma	Gastric cancer	0.207008009841132	no	#4A74A9	Cell Cycle
