Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Hepatitis B	0.403807437276102	no	#4A74A9	Autophagy
Trachoma	Mesothelioma	0.375589381294012	no	#4A74A9	Autophagy
Trachoma	Thyroid cancer	0.458923576029955	no	#4A74A9	Autophagy
Trachoma	Schizophrenia	0.441139726874062	no	#4A74A9	Autophagy
Trachoma	Ulcerative colitis	0.415712103396321	no	#4A74A9	Autophagy
Trachoma	Irritable bowel syndrome	0.466863208234737	no	#4A74A9	Autophagy
Trachoma	Acne	0.318540506928355	no	#4A74A9	Autophagy
Trachoma	Rosacea	0.359023881778766	no	#4A74A9	Autophagy
Trachoma	Klinefelter's syndrome	0.255454320886883	no	#4A74A9	Autophagy
Dengue fever	Bladder cancer	0.351455977406989	no	#4A74A9	Autophagy
Dengue fever	Myeloid leukemia	0.3050261995887	no	#4A74A9	Autophagy
Dengue fever	Choroideremia	0.506823595723654	no	#4A74A9	Autophagy
Dengue fever	Dermatomyositis	0.516793668716792	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.300161134130024	no	#4A74A9	Autophagy
Hepatitis C	Primary myelofibrosis	-0.359053258075012	no	#B64539	Autophagy
Hepatitis C	Axial Spondyloarthropathy	-0.365999260967716	no	#B64539	Autophagy
Hepatitis C	Uremia	-0.131354320079117	no	#B64539	Autophagy
Hepatitis B	Aspergillus colonization of lung allograft	0.459847842743321	no	#4A74A9	Autophagy
Hepatitis B	Sarcoidosis	0.404689165799768	no	#4A74A9	Autophagy
Hepatitis B	Tibial muscular dystrophy	0.344724196708485	no	#4A74A9	Autophagy
Hepatitis B	Axial Spondyloarthropathy	0.421990007826799	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.521492277130996	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Major depression	-0.321527317833202	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Huntington's disease	-0.412485888233518	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Multiple sclerosis	-0.411030294459149	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Tibial muscular dystrophy	0.394051154353486	no	#4A74A9	Autophagy
Aspergillus colonization of lung allograft	Atrial fibrillation	-0.562738476714214	no	#B64539	Autophagy
Aspergillus colonization of lung allograft	Asthma	-0.534574469184727	no	#B64539	Autophagy
Nasopharingeal cancer	Thyroid cancer	-0.306582437555234	no	#B64539	Autophagy
Nasopharingeal cancer	Chronic sinusitis	0.360277801132342	no	#4A74A9	Autophagy
Nasopharingeal cancer	Axial Spondyloarthropathy	-0.383393688103536	no	#B64539	Autophagy
Oral cavity cancer	Thyroid cancer	0.562715672391148	no	#4A74A9	Autophagy
Oral cavity cancer	Aphthous stomatitis	0.422087948419345	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.671522896718789	no	#4A74A9	Autophagy
Esophageal cancer	Colon cancer	0.418406563977343	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.563049339170991	no	#4A74A9	Autophagy
Esophageal cancer	Crohn's disease	0.379629688246454	no	#4A74A9	Autophagy
Esophageal cancer	Psoriasis	0.423800947434865	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.436597529340666	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.45198427095517	no	#4A74A9	Autophagy
Gastric cancer	Sarcoidosis	-0.405328221268412	no	#B64539	Autophagy
Gastric cancer	Bipolar disorder	0.36864509088067	no	#4A74A9	Autophagy
Colon cancer	Polycythemia vera	-0.401255880451367	no	#B64539	Autophagy
Colon cancer	Sarcoidosis	-0.385965190036355	no	#B64539	Autophagy
Colon cancer	Axial Spondyloarthropathy	-0.411783305445294	no	#B64539	Autophagy
Liver cancer	Lung cancer	0.42724211589532	no	#4A74A9	Autophagy
Liver cancer	Adrenal cancer	0.375344727728513	no	#4A74A9	Autophagy
Liver cancer	Other interstitial pulmonary diseases	0.221483840669536	no	#4A74A9	Autophagy
Liver cancer	Alcoholic liver disease	0.531243131072328	yes	#4A74A9	Autophagy
Pancreatic cancer	Crohn's disease	0.39833314822279	no	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.481413744915649	yes	#4A74A9	Autophagy
Lung cancer	Crohn's disease	0.50282812534004	no	#4A74A9	Autophagy
Mesothelioma	Thyroid cancer	0.387187096573162	no	#4A74A9	Autophagy
Mesothelioma	Adrenal cancer	0.38670345809434	no	#4A74A9	Autophagy
Rhabdoid cancer	Kidney cancer	0.334506109560388	no	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	0.788494457804943	no	#4A74A9	Autophagy
Rhabdoid cancer	Parkinson's disease	0.510168876186687	no	#4A74A9	Autophagy
Rhabdoid cancer	Alzheimer's disease	0.435612277532629	no	#4A74A9	Autophagy
Prostate cancer	Type 2 diabetes mellitus	0.40927798752768	no	#4A74A9	Autophagy
Prostate cancer	Schizophrenia	0.49441047293119	no	#4A74A9	Autophagy
Prostate cancer	Ulcerative colitis	0.379180926109922	no	#4A74A9	Autophagy
Bladder cancer	Job's syndrome	0.400437833908837	no	#4A74A9	Autophagy
Bladder cancer	Autism	-0.395151304883474	no	#B64539	Autophagy
Bladder cancer	Chronic Obstructive Pulmonary Disease	0.282513571669446	no	#4A74A9	Autophagy
Bladder cancer	Septic Shock	0.469995361844299	no	#4A74A9	Autophagy
Brain cancer	Myeloid leukemia	0.311168888570772	no	#4A74A9	Autophagy
Brain cancer	Schizophrenia	0.37795034602283	no	#4A74A9	Autophagy
Brain cancer	Parkinson's disease	0.413833223198059	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.553110086667478	no	#4A74A9	Autophagy
Thyroid cancer	Smoker	0.432237542089109	no	#4A74A9	Autophagy
Thyroid cancer	Aphthous stomatitis	0.330332524696676	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.499325954939256	no	#4A74A9	Autophagy
Thyroid cancer	Alcoholic liver disease	0.30850547959432	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.380276194746183	no	#4A74A9	Autophagy
Thyroid cancer	Acne	0.460202972633117	no	#4A74A9	Autophagy
Thyroid cancer	Klinefelter's syndrome	0.316291091237596	no	#4A74A9	Autophagy
T-cell lymphoma	Polycythemia vera	0.363800859812784	no	#4A74A9	Autophagy
T-cell lymphoma	Myelodysplastic syndromes	0.463670399413486	no	#4A74A9	Autophagy
T-cell lymphoma	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.35684885096933	no	#4A74A9	Autophagy
T-cell lymphoma	Type 2 diabetes mellitus	0.446338247250565	no	#4A74A9	Autophagy
T-cell lymphoma	Schizophrenia	0.580465296743785	no	#4A74A9	Autophagy
T-cell lymphoma	Alzheimer's disease	0.489116779698498	no	#4A74A9	Autophagy
T-cell lymphoma	Other systemic involvement of connective tissue	0.382974188488602	no	#4A74A9	Autophagy
Myeloma	Choroideremia	-0.589154075256093	no	#B64539	Autophagy
Myeloid leukemia	Polycythemia vera	-0.364785053734605	no	#B64539	Autophagy
Myeloid leukemia	Sarcoidosis	-0.40851721880825	no	#B64539	Autophagy
Myeloid leukemia	Axial Spondyloarthropathy	-0.337955296422109	no	#B64539	Autophagy
JMML	Job's syndrome	-0.567175644242582	no	#B64539	Autophagy
JMML	Sarcoidosis	-0.423635428421409	no	#B64539	Autophagy
JMML	Axial Spondyloarthropathy	-0.520748019780928	no	#B64539	Autophagy
JMML	Septic Shock	-0.38865060179349	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.667826827532832	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.741609863786205	yes	#4A74A9	Autophagy
Polycythemia vera	Job's syndrome	0.466473220385824	no	#4A74A9	Autophagy
