Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Endometriosis	0.510817173524705	no	#4A74A9	Autophagy
Trachoma	Turner's syndrome	0.558479750846965	no	#4A74A9	Autophagy
Dengue fever	Crohn's disease	0.631864404990094	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.48650486922956	no	#4A74A9	Autophagy
Hepatitis C	Type 1 diabetes mellitus	-0.888601053209807	no	#B64539	Autophagy
Hepatitis C	Huntington's disease	-0.650607478276115	no	#B64539	Autophagy
Hepatitis C	Systemic lupus erythematosus	-0.643280684612874	no	#B64539	Autophagy
Nasopharingeal cancer	Cervix cancer	0.537013963986415	no	#4A74A9	Autophagy
Nasopharingeal cancer	Uremia	-0.307917575556776	no	#B64539	Autophagy
Nasopharingeal cancer	Endometriosis	-0.188811270003963	no	#B64539	Autophagy
Oral cavity cancer	Melanoma	0.542535514917464	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.514388505908629	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.713299970882959	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.505925918052634	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.639478050321434	no	#4A74A9	Autophagy
Gastric cancer	Chronic Obstructive Pulmonary Disease	-0.443852230508629	no	#B64539	Autophagy
Colon cancer	Adrenal cancer	0.412408909310029	no	#4A74A9	Autophagy
Colon cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.37507248719009	no	#B64539	Autophagy
Colon cancer	Ulcerative colitis	0.478918307567217	no	#4A74A9	Autophagy
Colon cancer	Irritable bowel syndrome	0.552794477218645	no	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.45393978539008	no	#4A74A9	Autophagy
Liver cancer	Breast cancer	0.357947128316684	no	#4A74A9	Autophagy
Liver cancer	Ovary cancer	0.484770896199105	no	#4A74A9	Autophagy
Pancreatic cancer	Thyroid cancer	0.16388165072912	no	#4A74A9	Autophagy
Lung cancer	Mesothelioma	0.610363571079373	yes	#4A74A9	Autophagy
Lung cancer	Breast cancer	0.685051575377504	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.601736886292836	no	#4A74A9	Autophagy
Lung cancer	Lymphoid leukemia	0.50136899829394	no	#4A74A9	Autophagy
Lung cancer	Bipolar disorder	-0.524343549394703	no	#B64539	Autophagy
Mesothelioma	Uremia	0.727279005484997	no	#4A74A9	Autophagy
Breast cancer	Ovary cancer	0.571012979217417	no	#4A74A9	Autophagy
Cervix cancer	Melanoma metastasis	0.507365065182934	yes	#4A74A9	Autophagy
Cervix cancer	Acute myocardial infarction	-0.45307206423587	no	#B64539	Autophagy
Cervix cancer	Systemic lupus erythematosus	-0.449725454856179	no	#B64539	Autophagy
Cervix cancer	Uremia	-0.318659601800841	no	#B64539	Autophagy
Cervix cancer	Endometriosis	-0.292994797931628	no	#B64539	Autophagy
Ovary cancer	Cardiomyopathy	-0.520404288546102	no	#B64539	Autophagy
Brain cancer	Schizophrenia	0.565719068440914	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.529967588159304	no	#4A74A9	Autophagy
Thyroid cancer	Aphthous stomatitis	0.337507336835844	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.428508509317215	no	#4A74A9	Autophagy
Thyroid cancer	Atopic dermatitis	0.53005162467963	no	#4A74A9	Autophagy
Thyroid cancer	Myositis	0.348380779349659	no	#4A74A9	Autophagy
Thyroid cancer	Cystitis	0.42358179530627	no	#4A74A9	Autophagy
Adrenal cancer	Cerebral infarction	0.698812418719363	no	#4A74A9	Autophagy
Lymphoid leukemia	Type 1 diabetes mellitus	-0.483448869454116	no	#B64539	Autophagy
Myeloid leukemia	Turner's syndrome	-0.568878060664734	no	#B64539	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.9535183322372	yes	#4A74A9	Autophagy
Polycythemia vera	Primary myelofibrosis	0.743187283784079	yes	#4A74A9	Autophagy
Polycythemia vera	Systemic lupus erythematosus	0.282842912934675	no	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Primary myelofibrosis	0.664828813104181	yes	#4A74A9	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Parkinson's disease	-0.199545326623569	no	#B64539	Autophagy
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Aphthous stomatitis	0.360666995772277	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.632774024775599	no	#4A74A9	Autophagy
Sarcoidosis	Septic Shock	0.30066429616251	no	#4A74A9	Autophagy
Type 2 diabetes mellitus	Endometriosis	-0.781912687659756	no	#B64539	Autophagy
PCOS	Turner's syndrome	0.632306931467094	no	#4A74A9	Autophagy
Smoker	Endometriosis	0.63015038227052	no	#4A74A9	Autophagy
Smoker	Turner's syndrome	0.427907526661408	no	#4A74A9	Autophagy
Schizophrenia	Alzheimer's disease	0.896102917341208	no	#4A74A9	Autophagy
Bipolar disorder	Alzheimer's disease	0.77799840616953	no	#4A74A9	Autophagy
Bipolar disorder	Cystitis	0.440201821843503	no	#4A74A9	Autophagy
Bipolar disorder	Turner's syndrome	0.582334916400233	no	#4A74A9	Autophagy
Major depression	Turner's syndrome	0.684916205894303	no	#4A74A9	Autophagy
Acute myocardial infarction	Systemic lupus erythematosus	0.546754079782087	no	#4A74A9	Autophagy
Acute myocardial infarction	Uremia	0.798859937112407	yes	#4A74A9	Autophagy
Acute myocardial infarction	Endometriosis	0.727555776352438	no	#4A74A9	Autophagy
Cardiomyopathy	Systemic lupus erythematosus	-0.448087316441365	no	#B64539	Autophagy
Chronic Obstructive Pulmonary Disease	Septic Shock	0.566515211828186	no	#4A74A9	Autophagy
Asthma	Endometriosis	-0.793054332379335	no	#B64539	Autophagy
Other interstitial pulmonary diseases	Turner's syndrome	0.526546973442147	no	#4A74A9	Autophagy
Aphthous stomatitis	Cystitis	0.546779739092951	no	#4A74A9	Autophagy
Crohn's disease	Psoriasis	0.467420656901551	yes	#4A74A9	Autophagy
Ulcerative colitis	Irritable bowel syndrome	0.850585852309759	yes	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.586653018379562	no	#4A74A9	Autophagy
Ulcerative colitis	Cystitis	0.474999386873015	no	#4A74A9	Autophagy
Irritable bowel syndrome	Cystitis	0.539751049865242	no	#4A74A9	Autophagy
Psoriasis	Cystitis	0.371813246671766	no	#4A74A9	Autophagy
Osteoarthritis	Turner's syndrome	0.575802656422759	no	#4A74A9	Autophagy
Systemic lupus erythematosus	Uremia	0.307044224535538	yes	#4A74A9	Autophagy
Systemic lupus erythematosus	Septic Shock	0.457544120177383	no	#4A74A9	Autophagy
Other systemic involvement of connective tissue	Uremia	-0.558102558464964	no	#B64539	Autophagy
Other systemic involvement of connective tissue	Endometriosis	-0.501143370755601	no	#B64539	Autophagy
Myositis	Cystitis	0.536163845247265	no	#4A74A9	Autophagy
Uremia	Endometriosis	0.78793303866512	no	#4A74A9	Autophagy
Endometriosis	Turner's syndrome	0.477706320750936	no	#4A74A9	Autophagy
Trachoma	Dengue fever	0.380752130208791	no	#4A74A9	Cell Cycle
Trachoma	Hepatitis C	-0.300470067991047	no	#B64539	Cell Cycle
Trachoma	Oral cavity cancer	0.247184925085101	no	#4A74A9	Cell Cycle
Trachoma	Gastric cancer	0.123619694324036	no	#4A74A9	Cell Cycle
Trachoma	Colon cancer	0.110282999256533	no	#4A74A9	Cell Cycle
Trachoma	Liver cancer	0.161250056978554	no	#4A74A9	Cell Cycle
Trachoma	Pancreatic cancer	0.107741965904556	no	#4A74A9	Cell Cycle
Trachoma	Lung cancer	0.242310195132128	no	#4A74A9	Cell Cycle
Trachoma	Mesothelioma	0.466675993567149	no	#4A74A9	Cell Cycle
Trachoma	Melanoma	0.3636139390851	no	#4A74A9	Cell Cycle
Trachoma	Breast cancer	0.274411042472479	no	#4A74A9	Cell Cycle
Trachoma	Ovary cancer	0.300945145928296	no	#4A74A9	Cell Cycle
Trachoma	Kidney cancer	0.200540250094835	no	#4A74A9	Cell Cycle
Trachoma	Bladder cancer	0.409773285488536	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.544979072413519	no	#4A74A9	Cell Cycle
Trachoma	Adrenal cancer	0.300925801913305	no	#4A74A9	Cell Cycle
Trachoma	Melanoma metastasis	0.295608192470686	no	#4A74A9	Cell Cycle
Trachoma	Myeloid leukemia	-0.337820126971171	no	#B64539	Cell Cycle
Trachoma	Smoker	0.373908553628378	no	#4A74A9	Cell Cycle
Trachoma	Acute myocardial infarction	0.570202003753377	no	#4A74A9	Cell Cycle
Trachoma	Chronic sinusitis	0.445634622097204	no	#4A74A9	Cell Cycle
Trachoma	Chronic Obstructive Pulmonary Disease	0.368299785263625	no	#4A74A9	Cell Cycle
Trachoma	Asthma	-0.416396802204039	no	#B64539	Cell Cycle
Trachoma	Crohn's disease	0.408071919350272	no	#4A74A9	Cell Cycle
Trachoma	Ulcerative colitis	0.32464079308267	no	#4A74A9	Cell Cycle
Trachoma	Irritable bowel syndrome	0.359721471779271	no	#4A74A9	Cell Cycle
Trachoma	Atopic dermatitis	0.447243013591719	no	#4A74A9	Cell Cycle
Trachoma	Psoriasis	0.395272779204985	no	#4A74A9	Cell Cycle
Trachoma	Rosacea	0.224229870766186	no	#4A74A9	Cell Cycle
Trachoma	Systemic lupus erythematosus	0.377886561243073	no	#4A74A9	Cell Cycle
Trachoma	Axial Spondyloarthropathy	0.362258505686586	no	#4A74A9	Cell Cycle
Trachoma	Myositis	0.34231050589058	no	#4A74A9	Cell Cycle
Trachoma	Uremia	0.409125664832652	no	#4A74A9	Cell Cycle
Trachoma	Cystitis	0.545499472531796	no	#4A74A9	Cell Cycle
Trachoma	Endometriosis	0.263178050221771	no	#4A74A9	Cell Cycle
Trachoma	Turner's syndrome	0.405429991077436	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.433565601562619	no	#4A74A9	Cell Cycle
Dengue fever	Nasopharingeal cancer	0.392169037643336	no	#4A74A9	Cell Cycle
Dengue fever	Oral cavity cancer	0.423278680320181	no	#4A74A9	Cell Cycle
Dengue fever	Gastric cancer	0.385951076812021	no	#4A74A9	Cell Cycle
Dengue fever	Colon cancer	0.302078626935343	no	#4A74A9	Cell Cycle
Dengue fever	Liver cancer	0.447761918133828	no	#4A74A9	Cell Cycle
Dengue fever	Pancreatic cancer	0.297947708750524	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.504404503612831	no	#4A74A9	Cell Cycle
Dengue fever	Mesothelioma	0.373226360848373	no	#4A74A9	Cell Cycle
Dengue fever	Breast cancer	0.531901712132358	no	#4A74A9	Cell Cycle
Dengue fever	Cervix cancer	0.347985572805262	no	#4A74A9	Cell Cycle
Dengue fever	Ovary cancer	0.465951071494349	no	#4A74A9	Cell Cycle
Dengue fever	Kidney cancer	0.252470900767203	no	#4A74A9	Cell Cycle
Dengue fever	Thyroid cancer	0.521317646496777	no	#4A74A9	Cell Cycle
Dengue fever	Adrenal cancer	0.473977941700658	no	#4A74A9	Cell Cycle
Dengue fever	Melanoma metastasis	0.391505124433748	no	#4A74A9	Cell Cycle
Dengue fever	Polycythemia vera	0.33968160121105	no	#4A74A9	Cell Cycle
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.220328248434928	no	#4A74A9	Cell Cycle
Dengue fever	Primary myelofibrosis	0.464152755723792	no	#4A74A9	Cell Cycle
Dengue fever	Job's syndrome	0.231786612763748	no	#4A74A9	Cell Cycle
Dengue fever	Sarcoidosis	0.365306436952585	no	#4A74A9	Cell Cycle
Dengue fever	Huntington's disease	-0.32979689428038	no	#B64539	Cell Cycle
Dengue fever	Amyotrophic lateral sclerosis	0.28980674070001	no	#4A74A9	Cell Cycle
Dengue fever	Chronic sinusitis	0.344480808045066	no	#4A74A9	Cell Cycle
Dengue fever	Chronic Obstructive Pulmonary Disease	0.302915741677393	no	#4A74A9	Cell Cycle
Dengue fever	Crohn's disease	0.534127895965035	no	#4A74A9	Cell Cycle
Dengue fever	Ulcerative colitis	0.323820604389193	no	#4A74A9	Cell Cycle
Dengue fever	Irritable bowel syndrome	0.266780492719345	no	#4A74A9	Cell Cycle
Dengue fever	Psoriasis	0.59439310363678	no	#4A74A9	Cell Cycle
Dengue fever	Systemic lupus erythematosus	0.507485448852259	no	#4A74A9	Cell Cycle
Dengue fever	Cystitis	0.328800798914211	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.598363995215055	no	#4A74A9	Cell Cycle
Hepatitis C	Myelodysplastic syndromes	-0.443980255897347	no	#B64539	Cell Cycle
Hepatitis C	Sarcoidosis	0.233650342767773	no	#4A74A9	Cell Cycle
Hepatitis C	Systemic lupus erythematosus	-0.424455329635052	no	#B64539	Cell Cycle
Hepatitis C	Other systemic involvement of connective tissue	0.59875730563999	no	#4A74A9	Cell Cycle
Hepatitis C	Turner's syndrome	-0.518425109101661	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Nasopharingeal cancer	-0.77777771475817	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Oral cavity cancer	-0.523786454038545	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Gastric cancer	-0.743911435644156	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Colon cancer	-0.632189144989834	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Liver cancer	-0.801943145470723	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Pancreatic cancer	-0.608867001410635	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Lung cancer	-0.702063805105514	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Breast cancer	-0.737316691539897	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Cervix cancer	-0.740774955646597	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Ovary cancer	-0.612167864015409	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Kidney cancer	-0.526793011892148	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Thyroid cancer	-0.40599626516188	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Melanoma metastasis	-0.692344998762741	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Primary myelofibrosis	-0.709668555102768	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Chronic sinusitis	-0.427454826294292	no	#B64539	Cell Cycle
Aspergillus colonization of lung allograft	Ulcerative colitis	-0.574741226616844	no	#B64539	Cell Cycle
