Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Turner's syndrome	0.89955662403034	no	#4A74A9	Autophagy
Dengue fever	Septic Shock	0.799691600747587	no	#4A74A9	Autophagy
Oral cavity cancer	Thyroid cancer	0.768915345915751	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.662019625441195	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.770275494324638	no	#4A74A9	Autophagy
Liver cancer	Pancreatic cancer	0.816935353859425	yes	#4A74A9	Autophagy
Liver cancer	Lung cancer	0.747050995242766	no	#4A74A9	Autophagy
Liver cancer	Ovary cancer	0.729970275581158	no	#4A74A9	Autophagy
Liver cancer	Lymphoid leukemia	0.784272338599149	no	#4A74A9	Autophagy
Pancreatic cancer	Endometriosis	-0.656039095363893	no	#B64539	Autophagy
Lung cancer	Breast cancer	0.770938757981173	no	#4A74A9	Autophagy
Lung cancer	Ovary cancer	0.743650471124288	no	#4A74A9	Autophagy
Lung cancer	Lymphoid leukemia	0.748326073451002	no	#4A74A9	Autophagy
Breast cancer	Ovary cancer	0.754142249689118	no	#4A74A9	Autophagy
Breast cancer	Lymphoid leukemia	0.776004064869471	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.794813728191376	no	#4A74A9	Autophagy
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.98710168138689	yes	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.746047567939795	no	#4A74A9	Autophagy
Ulcerative colitis	Irritable bowel syndrome	0.982229715987613	yes	#4A74A9	Autophagy
Ulcerative colitis	Psoriasis	0.818159838540617	no	#4A74A9	Autophagy
Irritable bowel syndrome	Psoriasis	0.814173285787126	no	#4A74A9	Autophagy
Systemic lupus erythematosus	Septic Shock	0.742997534294159	no	#4A74A9	Autophagy
Uremia	Endometriosis	0.802362890381385	no	#4A74A9	Autophagy
Endometriosis	Turner's syndrome	0.817620263179918	no	#4A74A9	Autophagy
Trachoma	Hepatitis C	-0.939806625861551	no	#B64539	Cell Cycle
Trachoma	Lung cancer	0.344420328330529	no	#4A74A9	Cell Cycle
Trachoma	Breast cancer	0.461072205526578	no	#4A74A9	Cell Cycle
Trachoma	Ovary cancer	0.530277378346364	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.768339368161867	no	#4A74A9	Cell Cycle
Trachoma	Job's syndrome	0.354958174464796	no	#4A74A9	Cell Cycle
Trachoma	Ulcerative colitis	0.528921903746781	no	#4A74A9	Cell Cycle
Trachoma	Atopic dermatitis	0.96486141151942	no	#4A74A9	Cell Cycle
Trachoma	Psoriasis	0.531480594727159	no	#4A74A9	Cell Cycle
Trachoma	Systemic lupus erythematosus	0.492691357240355	no	#4A74A9	Cell Cycle
Trachoma	Uremia	0.469130563878033	no	#4A74A9	Cell Cycle
Trachoma	Cystitis	0.792810815154962	no	#4A74A9	Cell Cycle
Trachoma	Turner's syndrome	0.686134513603302	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.595203480904305	no	#4A74A9	Cell Cycle
Dengue fever	Gastric cancer	0.441211161936468	no	#4A74A9	Cell Cycle
Dengue fever	Liver cancer	0.545759421286667	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.485675172081365	no	#4A74A9	Cell Cycle
Dengue fever	Breast cancer	0.56009677610031	no	#4A74A9	Cell Cycle
Dengue fever	Thyroid cancer	0.565992610580281	no	#4A74A9	Cell Cycle
Dengue fever	Primary myelofibrosis	0.77482101017196	no	#4A74A9	Cell Cycle
Dengue fever	Sarcoidosis	0.866210659666677	no	#4A74A9	Cell Cycle
Dengue fever	Psoriasis	0.643905629141173	no	#4A74A9	Cell Cycle
Dengue fever	Systemic lupus erythematosus	0.820253551117703	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.759960837486256	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Gastric cancer	0.401796020383735	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Colon cancer	0.407367476669513	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Lung cancer	0.477102339648698	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Breast cancer	0.443975347925089	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Cervix cancer	0.740098661536881	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Kidney cancer	0.478512801174482	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Endometriosis	-0.558493677743868	no	#B64539	Cell Cycle
Oral cavity cancer	Gastric cancer	0.581441822296527	no	#4A74A9	Cell Cycle
Oral cavity cancer	Colon cancer	0.640283971533846	no	#4A74A9	Cell Cycle
Oral cavity cancer	Liver cancer	0.552836977787679	no	#4A74A9	Cell Cycle
Oral cavity cancer	Pancreatic cancer	0.357653118551483	no	#4A74A9	Cell Cycle
Oral cavity cancer	Lung cancer	0.569246876593725	no	#4A74A9	Cell Cycle
Oral cavity cancer	Breast cancer	0.578490182589904	no	#4A74A9	Cell Cycle
Oral cavity cancer	Cervix cancer	0.598629830272026	no	#4A74A9	Cell Cycle
Oral cavity cancer	Ovary cancer	0.587818399335277	no	#4A74A9	Cell Cycle
Oral cavity cancer	Kidney cancer	0.484552332423755	no	#4A74A9	Cell Cycle
Oral cavity cancer	Thyroid cancer	0.655627913816813	no	#4A74A9	Cell Cycle
Oral cavity cancer	Oral dysplasia	0.932683597560897	no	#4A74A9	Cell Cycle
Oral cavity cancer	Psoriasis	0.617621671516198	no	#4A74A9	Cell Cycle
Oral cavity cancer	Systemic lupus erythematosus	0.406980610761335	no	#4A74A9	Cell Cycle
Gastric cancer	Colon cancer	0.735483861039226	no	#4A74A9	Cell Cycle
Gastric cancer	Liver cancer	0.701623823555749	no	#4A74A9	Cell Cycle
Gastric cancer	Pancreatic cancer	0.62037968977173	no	#4A74A9	Cell Cycle
Gastric cancer	Lung cancer	0.726153289390337	no	#4A74A9	Cell Cycle
Gastric cancer	Breast cancer	0.708555530741714	no	#4A74A9	Cell Cycle
Gastric cancer	Cervix cancer	0.539694177821847	no	#4A74A9	Cell Cycle
Gastric cancer	Ovary cancer	0.676696856763291	no	#4A74A9	Cell Cycle
Gastric cancer	Kidney cancer	0.562973621757941	no	#4A74A9	Cell Cycle
Gastric cancer	Thyroid cancer	0.62976269389779	no	#4A74A9	Cell Cycle
Gastric cancer	Chronic sinusitis	0.700938307257061	no	#4A74A9	Cell Cycle
Gastric cancer	Ulcerative colitis	0.385044454291181	no	#4A74A9	Cell Cycle
Gastric cancer	Psoriasis	0.652565749887236	no	#4A74A9	Cell Cycle
Gastric cancer	Cystitis	0.469580690944348	no	#4A74A9	Cell Cycle
Gastric cancer	Endometriosis	-0.443380767369491	no	#B64539	Cell Cycle
Colon cancer	Liver cancer	0.469955234621133	no	#4A74A9	Cell Cycle
Colon cancer	Pancreatic cancer	0.327529687947953	no	#4A74A9	Cell Cycle
Colon cancer	Lung cancer	0.650323017934055	no	#4A74A9	Cell Cycle
Colon cancer	Breast cancer	0.553083852863215	no	#4A74A9	Cell Cycle
Colon cancer	Cervix cancer	0.516888798399988	no	#4A74A9	Cell Cycle
Colon cancer	Ovary cancer	0.548189043610863	no	#4A74A9	Cell Cycle
Colon cancer	Kidney cancer	0.439811560453561	no	#4A74A9	Cell Cycle
Colon cancer	Brain cancer	0.395262482876153	no	#4A74A9	Cell Cycle
Colon cancer	Thyroid cancer	0.323999612876424	no	#4A74A9	Cell Cycle
Colon cancer	Melanoma metastasis	0.521167939218342	yes	#4A74A9	Cell Cycle
Colon cancer	Job's syndrome	-0.246034443049922	no	#B64539	Cell Cycle
Colon cancer	Ulcerative colitis	0.612340358305325	no	#4A74A9	Cell Cycle
Colon cancer	Irritable bowel syndrome	0.7357485090509	no	#4A74A9	Cell Cycle
Colon cancer	Psoriasis	0.557169356811704	no	#4A74A9	Cell Cycle
Colon cancer	Endometriosis	-0.361762635928173	no	#B64539	Cell Cycle
Liver cancer	Pancreatic cancer	0.607906344700333	yes	#4A74A9	Cell Cycle
Liver cancer	Lung cancer	0.800599390929217	no	#4A74A9	Cell Cycle
Liver cancer	Breast cancer	0.811705389613895	no	#4A74A9	Cell Cycle
Liver cancer	Cervix cancer	0.571631354288492	no	#4A74A9	Cell Cycle
Liver cancer	Ovary cancer	0.62564314777982	no	#4A74A9	Cell Cycle
Liver cancer	Kidney cancer	0.527669648932942	no	#4A74A9	Cell Cycle
Liver cancer	Thyroid cancer	0.65882880639461	no	#4A74A9	Cell Cycle
Liver cancer	Primary myelofibrosis	0.628499373308066	no	#4A74A9	Cell Cycle
Liver cancer	Chronic sinusitis	0.768432199008816	no	#4A74A9	Cell Cycle
Liver cancer	Psoriasis	0.655720723360476	no	#4A74A9	Cell Cycle
Liver cancer	Systemic lupus erythematosus	0.374933846842043	no	#4A74A9	Cell Cycle
Liver cancer	Cystitis	0.410767856136831	no	#4A74A9	Cell Cycle
Liver cancer	Endometriosis	-0.386271726473201	no	#B64539	Cell Cycle
Liver cancer	Septic Shock	0.32120643334074	no	#4A74A9	Cell Cycle
Pancreatic cancer	Lung cancer	0.452520513649731	no	#4A74A9	Cell Cycle
Pancreatic cancer	Breast cancer	0.55671716463174	no	#4A74A9	Cell Cycle
Pancreatic cancer	Cervix cancer	0.309575483894141	no	#4A74A9	Cell Cycle
Pancreatic cancer	Ovary cancer	0.453985076436311	no	#4A74A9	Cell Cycle
Pancreatic cancer	Kidney cancer	0.548951905919286	no	#4A74A9	Cell Cycle
Pancreatic cancer	Thyroid cancer	0.571484180982766	no	#4A74A9	Cell Cycle
Pancreatic cancer	Irritable bowel syndrome	0.500397918501698	no	#4A74A9	Cell Cycle
Pancreatic cancer	Psoriasis	0.41060812525525	no	#4A74A9	Cell Cycle
Pancreatic cancer	Cystitis	0.516987700967259	no	#4A74A9	Cell Cycle
Pancreatic cancer	Endometriosis	-0.424333087329673	no	#B64539	Cell Cycle
Lung cancer	Breast cancer	0.856692439729927	no	#4A74A9	Cell Cycle
Lung cancer	Cervix cancer	0.536980205342521	no	#4A74A9	Cell Cycle
Lung cancer	Ovary cancer	0.749365236118583	no	#4A74A9	Cell Cycle
Lung cancer	Kidney cancer	0.31257868812668	no	#4A74A9	Cell Cycle
Lung cancer	Thyroid cancer	0.59962104566973	no	#4A74A9	Cell Cycle
Lung cancer	Adrenal cancer	0.88929115904765	yes	#4A74A9	Cell Cycle
Lung cancer	Melanoma metastasis	0.498206940014136	yes	#4A74A9	Cell Cycle
Lung cancer	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.408912599775732	no	#4A74A9	Cell Cycle
Lung cancer	Primary myelofibrosis	0.647138870277816	no	#4A74A9	Cell Cycle
Lung cancer	Chronic sinusitis	0.724689127224321	no	#4A74A9	Cell Cycle
Lung cancer	Ulcerative colitis	0.400515011314995	no	#4A74A9	Cell Cycle
Lung cancer	Psoriasis	0.744283995259242	no	#4A74A9	Cell Cycle
Lung cancer	Systemic lupus erythematosus	0.324729365836146	no	#4A74A9	Cell Cycle
Lung cancer	Cystitis	0.330821862221468	no	#4A74A9	Cell Cycle
Lung cancer	Endometriosis	-0.332409566742617	no	#B64539	Cell Cycle
Breast cancer	Cervix cancer	0.535149930258479	no	#4A74A9	Cell Cycle
Breast cancer	Ovary cancer	0.730463321928507	no	#4A74A9	Cell Cycle
Breast cancer	Kidney cancer	0.452325229846906	no	#4A74A9	Cell Cycle
Breast cancer	Thyroid cancer	0.627461694301028	no	#4A74A9	Cell Cycle
Breast cancer	Adrenal cancer	0.941565634637731	no	#4A74A9	Cell Cycle
Breast cancer	Melanoma metastasis	0.567964498160902	yes	#4A74A9	Cell Cycle
Breast cancer	Primary myelofibrosis	0.587746833896375	no	#4A74A9	Cell Cycle
Breast cancer	Ulcerative colitis	0.42578597244935	no	#4A74A9	Cell Cycle
Breast cancer	Psoriasis	0.70289123465258	no	#4A74A9	Cell Cycle
Breast cancer	Cystitis	0.427018990199532	no	#4A74A9	Cell Cycle
Breast cancer	Endometriosis	-0.366341292631586	no	#B64539	Cell Cycle
Breast cancer	Septic Shock	0.415620792505762	no	#4A74A9	Cell Cycle
Cervix cancer	Kidney cancer	0.329594946925238	no	#4A74A9	Cell Cycle
Cervix cancer	Thyroid cancer	0.488125356441471	no	#4A74A9	Cell Cycle
Cervix cancer	Melanoma metastasis	0.65127079278828	yes	#4A74A9	Cell Cycle
Cervix cancer	Psoriasis	0.387375346813113	no	#4A74A9	Cell Cycle
Cervix cancer	Cystitis	0.401393473208572	no	#4A74A9	Cell Cycle
Cervix cancer	Endometriosis	-0.43867861564974	no	#B64539	Cell Cycle
Ovary cancer	Kidney cancer	0.425622055149401	no	#4A74A9	Cell Cycle
