Disease1	Disease2	weight	comorbid	colors	pathway
Trachoma	Thyroid cancer	0.711898395721925	no	#4A74A9	Autophagy
Oral cavity cancer	Oral dysplasia	0.838235294117647	no	#4A74A9	Autophagy
Esophageal cancer	Lung cancer	0.789377289377289	no	#4A74A9	Autophagy
Gastric cancer	Colon cancer	0.681853281853282	no	#4A74A9	Autophagy
Gastric cancer	Pancreatic cancer	0.812316715542522	no	#4A74A9	Autophagy
Colon cancer	Lung cancer	0.495253164556962	no	#4A74A9	Autophagy
Mesothelioma	Adrenal cancer	0.906593406593407	no	#4A74A9	Autophagy
Rhabdoid cancer	Brain cancer	0.769714562167392	no	#4A74A9	Autophagy
Rhabdoid cancer	Alzheimer's disease	0.656855235802604	no	#4A74A9	Autophagy
Brain cancer	Alzheimer's disease	0.585776246577871	no	#4A74A9	Autophagy
Thyroid cancer	Oral dysplasia	0.956043956043956	no	#4A74A9	Autophagy
Thyroid cancer	Psoriasis	0.626148627813753	no	#4A74A9	Autophagy
Polycythemia vera	Septic Shock	0.832862789384528	no	#4A74A9	Autophagy
Job's syndrome	Septic Shock	0.729489795918367	no	#4A74A9	Autophagy
Psoriasis	Acne	0.717829457364341	no	#4A74A9	Autophagy
Psoriasis	Rosacea	0.671662041319766	yes	#4A74A9	Autophagy
Trachoma	Hepatitis B	0.77332035053554	no	#4A74A9	Cell Cycle
Trachoma	Oral cavity cancer	0.458048403209693	no	#4A74A9	Cell Cycle
Trachoma	Esophageal cancer	0.486690937304169	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.727772902772903	no	#4A74A9	Cell Cycle
Trachoma	Acne	0.500362976406534	no	#4A74A9	Cell Cycle
Trachoma	Rosacea	0.595148620073844	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.398889659958362	no	#4A74A9	Cell Cycle
Dengue fever	Esophageal cancer	0.763709677419355	no	#4A74A9	Cell Cycle
Dengue fever	T-cell lymphoma	0.73446088794926	no	#4A74A9	Cell Cycle
Dengue fever	Psoriasis	0.677702996092054	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.753911806543385	no	#4A74A9	Cell Cycle
Hepatitis B	Oral cavity cancer	0.601187582471005	no	#4A74A9	Cell Cycle
Hepatitis B	Esophageal cancer	0.692276144907724	no	#4A74A9	Cell Cycle
Hepatitis B	Gastric cancer	0.543831640058055	no	#4A74A9	Cell Cycle
Hepatitis B	Liver cancer	0.42955488764849	no	#4A74A9	Cell Cycle
Hepatitis B	Rhabdoid cancer	0.453184910327768	no	#4A74A9	Cell Cycle
Hepatitis B	Kidney cancer	0.480207841284837	no	#4A74A9	Cell Cycle
Hepatitis B	Thyroid cancer	0.69758545849159	no	#4A74A9	Cell Cycle
Hepatitis B	Adrenal cancer	0.664742418706613	no	#4A74A9	Cell Cycle
Hepatitis B	T-cell lymphoma	0.513076505697233	no	#4A74A9	Cell Cycle
Hepatitis B	Acne	0.596838301716351	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Oral cavity cancer	0.556849245722385	yes	#4A74A9	Cell Cycle
Nasopharingeal cancer	Esophageal cancer	0.532740993184031	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Gastric cancer	0.626631963393644	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Colon cancer	0.621451207968062	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Liver cancer	0.68235130927978	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Pancreatic cancer	0.469737458977965	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Lung cancer	0.73741601343785	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Mesothelioma	0.727058000174963	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rhabdoid cancer	0.616705399863295	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Kidney cancer	0.558592132505176	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Brain cancer	0.572187367328648	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Thyroid cancer	0.662236286919831	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Adrenal cancer	0.595612736023695	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	T-cell lymphoma	0.746734397677794	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Psoriasis	0.673166533730742	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Acne	0.577910292973814	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rosacea	0.569034622284994	no	#4A74A9	Cell Cycle
Oral cavity cancer	Esophageal cancer	0.707184682490719	no	#4A74A9	Cell Cycle
Oral cavity cancer	Gastric cancer	0.701004002060645	no	#4A74A9	Cell Cycle
Oral cavity cancer	Colon cancer	0.655183862118847	no	#4A74A9	Cell Cycle
Oral cavity cancer	Liver cancer	0.633797670682131	no	#4A74A9	Cell Cycle
Oral cavity cancer	Pancreatic cancer	0.510146495839927	no	#4A74A9	Cell Cycle
Oral cavity cancer	Lung cancer	0.686717743575835	no	#4A74A9	Cell Cycle
Oral cavity cancer	Mesothelioma	0.662937769579253	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rhabdoid cancer	0.646844177614908	no	#4A74A9	Cell Cycle
Oral cavity cancer	Kidney cancer	0.547336666279677	no	#4A74A9	Cell Cycle
Oral cavity cancer	Bladder cancer	0.640940766550523	no	#4A74A9	Cell Cycle
Oral cavity cancer	Brain cancer	0.57510184027252	no	#4A74A9	Cell Cycle
Oral cavity cancer	Thyroid cancer	0.736855246523388	no	#4A74A9	Cell Cycle
Oral cavity cancer	Adrenal cancer	0.558345467592818	no	#4A74A9	Cell Cycle
Oral cavity cancer	T-cell lymphoma	0.435050774784494	no	#4A74A9	Cell Cycle
Oral cavity cancer	Tibial muscular dystrophy	0.419793085269956	no	#4A74A9	Cell Cycle
Oral cavity cancer	Aphthous stomatitis	0.67174077953979	no	#4A74A9	Cell Cycle
Oral cavity cancer	Oral dysplasia	0.852060342209173	no	#4A74A9	Cell Cycle
Oral cavity cancer	Alcoholic liver disease	0.560054525344144	no	#4A74A9	Cell Cycle
Oral cavity cancer	Psoriasis	0.614806389366673	no	#4A74A9	Cell Cycle
Oral cavity cancer	Acne	0.703880225262977	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rosacea	0.571932084544299	no	#4A74A9	Cell Cycle
Oral cavity cancer	Klinefelter's syndrome	0.536460865337871	no	#4A74A9	Cell Cycle
Esophageal cancer	Gastric cancer	0.630932690284678	yes	#4A74A9	Cell Cycle
Esophageal cancer	Colon cancer	0.706097759967821	no	#4A74A9	Cell Cycle
Esophageal cancer	Liver cancer	0.705154055072577	no	#4A74A9	Cell Cycle
Esophageal cancer	Pancreatic cancer	0.501281800492129	no	#4A74A9	Cell Cycle
Esophageal cancer	Lung cancer	0.854226325664066	no	#4A74A9	Cell Cycle
Esophageal cancer	Mesothelioma	0.61078061723223	no	#4A74A9	Cell Cycle
Esophageal cancer	Rhabdoid cancer	0.741464397671294	no	#4A74A9	Cell Cycle
Esophageal cancer	Kidney cancer	0.582537682556669	no	#4A74A9	Cell Cycle
Esophageal cancer	Bladder cancer	0.673924937082832	no	#4A74A9	Cell Cycle
Esophageal cancer	Brain cancer	0.497246779162469	no	#4A74A9	Cell Cycle
Esophageal cancer	Thyroid cancer	0.830740313615063	no	#4A74A9	Cell Cycle
Esophageal cancer	Adrenal cancer	0.633125297508859	no	#4A74A9	Cell Cycle
Esophageal cancer	T-cell lymphoma	0.67574159278794	no	#4A74A9	Cell Cycle
Esophageal cancer	Alcoholic liver disease	0.525118984664199	no	#4A74A9	Cell Cycle
Esophageal cancer	Psoriasis	0.757691317732088	no	#4A74A9	Cell Cycle
Esophageal cancer	Acne	0.788670524877422	no	#4A74A9	Cell Cycle
Esophageal cancer	Rosacea	0.71870830457787	no	#4A74A9	Cell Cycle
Esophageal cancer	Klinefelter's syndrome	0.798312215028843	no	#4A74A9	Cell Cycle
Esophageal cancer	Septic Shock	0.392626763541306	no	#4A74A9	Cell Cycle
Gastric cancer	Colon cancer	0.715915786265746	no	#4A74A9	Cell Cycle
Gastric cancer	Liver cancer	0.596225435646914	no	#4A74A9	Cell Cycle
Gastric cancer	Pancreatic cancer	0.587717668510351	no	#4A74A9	Cell Cycle
Gastric cancer	Lung cancer	0.650293715368486	no	#4A74A9	Cell Cycle
Gastric cancer	Mesothelioma	0.54404849968965	no	#4A74A9	Cell Cycle
Gastric cancer	Rhabdoid cancer	0.600138770330538	yes	#4A74A9	Cell Cycle
Gastric cancer	Kidney cancer	0.544726869150467	no	#4A74A9	Cell Cycle
Gastric cancer	Bladder cancer	0.71289710763395	no	#4A74A9	Cell Cycle
Gastric cancer	Brain cancer	0.540124061412305	no	#4A74A9	Cell Cycle
Gastric cancer	Thyroid cancer	0.667605031536186	no	#4A74A9	Cell Cycle
Gastric cancer	Adrenal cancer	0.600729205727048	no	#4A74A9	Cell Cycle
Gastric cancer	T-cell lymphoma	0.548937781278815	no	#4A74A9	Cell Cycle
Gastric cancer	Oral dysplasia	0.561578164640014	no	#4A74A9	Cell Cycle
Gastric cancer	Alcoholic liver disease	0.535875167288362	no	#4A74A9	Cell Cycle
Gastric cancer	Psoriasis	0.576574751238586	no	#4A74A9	Cell Cycle
Gastric cancer	Acne	0.598733626268044	no	#4A74A9	Cell Cycle
Gastric cancer	Rosacea	0.562349285471524	no	#4A74A9	Cell Cycle
Gastric cancer	Klinefelter's syndrome	0.576242969628796	no	#4A74A9	Cell Cycle
Colon cancer	Liver cancer	0.630981113335015	no	#4A74A9	Cell Cycle
Colon cancer	Pancreatic cancer	0.389642333894413	no	#4A74A9	Cell Cycle
Colon cancer	Lung cancer	0.765963769123191	no	#4A74A9	Cell Cycle
Colon cancer	Mesothelioma	0.605689968910395	no	#4A74A9	Cell Cycle
Colon cancer	Rhabdoid cancer	0.644263123842553	no	#4A74A9	Cell Cycle
Colon cancer	Kidney cancer	0.51932933885518	no	#4A74A9	Cell Cycle
Colon cancer	Bladder cancer	0.687059395510899	no	#4A74A9	Cell Cycle
Colon cancer	Brain cancer	0.577995970535251	no	#4A74A9	Cell Cycle
Colon cancer	Thyroid cancer	0.584842397719936	no	#4A74A9	Cell Cycle
Colon cancer	Adrenal cancer	0.637664311901994	no	#4A74A9	Cell Cycle
Colon cancer	T-cell lymphoma	0.401257639766608	no	#4A74A9	Cell Cycle
Colon cancer	Polycythemia vera	-0.358962360398841	no	#B64539	Cell Cycle
Colon cancer	Job's syndrome	-0.364509317697084	no	#B64539	Cell Cycle
Colon cancer	Alcoholic liver disease	0.45978491680504	no	#4A74A9	Cell Cycle
Colon cancer	Psoriasis	0.53238628814385	no	#4A74A9	Cell Cycle
Colon cancer	Acne	0.596249359021317	no	#4A74A9	Cell Cycle
Colon cancer	Rosacea	0.483964500109557	no	#4A74A9	Cell Cycle
Colon cancer	Klinefelter's syndrome	0.594837103871283	no	#4A74A9	Cell Cycle
Liver cancer	Pancreatic cancer	0.488187607167777	no	#4A74A9	Cell Cycle
Liver cancer	Lung cancer	0.735720287022157	no	#4A74A9	Cell Cycle
Liver cancer	Mesothelioma	0.660492537678806	no	#4A74A9	Cell Cycle
Liver cancer	Rhabdoid cancer	0.580591992894719	no	#4A74A9	Cell Cycle
Liver cancer	Kidney cancer	0.52265630019919	no	#4A74A9	Cell Cycle
Liver cancer	Bladder cancer	0.813320825515947	no	#4A74A9	Cell Cycle
Liver cancer	Brain cancer	0.475499907908883	no	#4A74A9	Cell Cycle
Liver cancer	Thyroid cancer	0.645292235988884	no	#4A74A9	Cell Cycle
Liver cancer	Adrenal cancer	0.737006798518808	no	#4A74A9	Cell Cycle
Liver cancer	T-cell lymphoma	0.544209350550721	no	#4A74A9	Cell Cycle
Liver cancer	Oral dysplasia	0.459596142036629	no	#4A74A9	Cell Cycle
Liver cancer	Alcoholic liver disease	0.618347566321395	yes	#4A74A9	Cell Cycle
Liver cancer	Psoriasis	0.518716558075201	no	#4A74A9	Cell Cycle
Liver cancer	Acne	0.564415972667094	no	#4A74A9	Cell Cycle
Liver cancer	Rosacea	0.490186682188669	no	#4A74A9	Cell Cycle
Liver cancer	Klinefelter's syndrome	0.614391956673836	no	#4A74A9	Cell Cycle
Pancreatic cancer	Lung cancer	0.423351033696819	no	#4A74A9	Cell Cycle
Pancreatic cancer	Mesothelioma	0.516755023568938	no	#4A74A9	Cell Cycle
Pancreatic cancer	Rhabdoid cancer	0.50816790031901	no	#4A74A9	Cell Cycle
Pancreatic cancer	Kidney cancer	0.527893546769093	no	#4A74A9	Cell Cycle
Pancreatic cancer	Bladder cancer	0.817449027975344	no	#4A74A9	Cell Cycle
Pancreatic cancer	Brain cancer	0.423951308277855	no	#4A74A9	Cell Cycle
Pancreatic cancer	Thyroid cancer	0.601829342993711	no	#4A74A9	Cell Cycle
Pancreatic cancer	Adrenal cancer	0.524883564711151	no	#4A74A9	Cell Cycle
Pancreatic cancer	T-cell lymphoma	0.459208376829842	no	#4A74A9	Cell Cycle
Pancreatic cancer	Alcoholic liver disease	0.553306696059521	no	#4A74A9	Cell Cycle
Pancreatic cancer	Psoriasis	0.452689918776875	no	#4A74A9	Cell Cycle
Pancreatic cancer	Acne	0.469899480759265	no	#4A74A9	Cell Cycle
Pancreatic cancer	Rosacea	0.413250599854402	no	#4A74A9	Cell Cycle
Pancreatic cancer	Klinefelter's syndrome	0.499701209223847	no	#4A74A9	Cell Cycle
Lung cancer	Mesothelioma	0.71566471608588	yes	#4A74A9	Cell Cycle
Lung cancer	Rhabdoid cancer	0.713290484367589	no	#4A74A9	Cell Cycle
Lung cancer	Kidney cancer	0.444900630322212	no	#4A74A9	Cell Cycle
Lung cancer	Bladder cancer	0.800815463606161	no	#4A74A9	Cell Cycle
Lung cancer	Brain cancer	0.539687642397093	yes	#4A74A9	Cell Cycle
Lung cancer	Thyroid cancer	0.676156160912258	no	#4A74A9	Cell Cycle
Lung cancer	Adrenal cancer	0.760402755139597	yes	#4A74A9	Cell Cycle
Lung cancer	T-cell lymphoma	0.41421163490129	no	#4A74A9	Cell Cycle
Lung cancer	Tibial muscular dystrophy	0.412993696444401	no	#4A74A9	Cell Cycle
Lung cancer	Oral dysplasia	0.442531517537839	no	#4A74A9	Cell Cycle
Lung cancer	Alcoholic liver disease	0.481828888275302	no	#4A74A9	Cell Cycle
Lung cancer	Psoriasis	0.68865774590579	no	#4A74A9	Cell Cycle
Lung cancer	Acne	0.681940777065258	no	#4A74A9	Cell Cycle
Lung cancer	Rosacea	0.656275730043546	no	#4A74A9	Cell Cycle
Lung cancer	Klinefelter's syndrome	0.744994771697456	no	#4A74A9	Cell Cycle
Mesothelioma	Rhabdoid cancer	0.655089148139996	yes	#4A74A9	Cell Cycle
Mesothelioma	Kidney cancer	0.498375345728546	no	#4A74A9	Cell Cycle
Mesothelioma	Brain cancer	0.548584355513651	no	#4A74A9	Cell Cycle
Mesothelioma	Thyroid cancer	0.674900410506122	no	#4A74A9	Cell Cycle
Mesothelioma	Adrenal cancer	0.659109444439089	no	#4A74A9	Cell Cycle
Mesothelioma	T-cell lymphoma	0.575547853309481	no	#4A74A9	Cell Cycle
Mesothelioma	Oral dysplasia	0.55959595959596	no	#4A74A9	Cell Cycle
Mesothelioma	Alcoholic liver disease	0.566216060934371	no	#4A74A9	Cell Cycle
Mesothelioma	Psoriasis	0.544182038093488	no	#4A74A9	Cell Cycle
Mesothelioma	Acne	0.577071570290578	no	#4A74A9	Cell Cycle
Mesothelioma	Rosacea	0.570479226489869	no	#4A74A9	Cell Cycle
Mesothelioma	Klinefelter's syndrome	0.666138613861386	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Kidney cancer	0.572062703789909	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Brain cancer	0.840545853968673	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Thyroid cancer	0.721726614923564	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Adrenal cancer	0.638921065201815	no	#4A74A9	Cell Cycle
Rhabdoid cancer	T-cell lymphoma	0.565193177862861	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Alzheimer's disease	0.462780611507563	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Alcoholic liver disease	0.517706458723468	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Psoriasis	0.570924261874198	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Acne	0.657652622709971	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Rosacea	0.559818834052619	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Klinefelter's syndrome	0.666414675387756	no	#4A74A9	Cell Cycle
Kidney cancer	Bladder cancer	0.769635627530364	yes	#4A74A9	Cell Cycle
Kidney cancer	Brain cancer	0.521079761568699	yes	#4A74A9	Cell Cycle
Kidney cancer	Thyroid cancer	0.672444189375669	no	#4A74A9	Cell Cycle
Kidney cancer	Adrenal cancer	0.572472347771177	no	#4A74A9	Cell Cycle
Kidney cancer	T-cell lymphoma	0.336230405796865	no	#4A74A9	Cell Cycle
Kidney cancer	Aphthous stomatitis	0.41241932264289	no	#4A74A9	Cell Cycle
Kidney cancer	Alcoholic liver disease	0.464206470327196	no	#4A74A9	Cell Cycle
Kidney cancer	Psoriasis	0.399967617854365	no	#4A74A9	Cell Cycle
Kidney cancer	Acne	0.594988109625356	no	#4A74A9	Cell Cycle
Kidney cancer	Rosacea	0.396830280229246	no	#4A74A9	Cell Cycle
Kidney cancer	Klinefelter's syndrome	0.471350486344751	no	#4A74A9	Cell Cycle
Bladder cancer	Brain cancer	0.710694183864915	no	#4A74A9	Cell Cycle
Bladder cancer	Adrenal cancer	0.816959511077158	no	#4A74A9	Cell Cycle
Bladder cancer	Psoriasis	0.71943371943372	no	#4A74A9	Cell Cycle
Bladder cancer	Rosacea	0.735200787832367	no	#4A74A9	Cell Cycle
Brain cancer	Thyroid cancer	0.495361032062227	no	#4A74A9	Cell Cycle
Brain cancer	Adrenal cancer	0.533991789870058	no	#4A74A9	Cell Cycle
Brain cancer	T-cell lymphoma	0.419717061712577	no	#4A74A9	Cell Cycle
Brain cancer	Alzheimer's disease	0.585177008448058	no	#4A74A9	Cell Cycle
Brain cancer	Alcoholic liver disease	0.391004391556878	no	#4A74A9	Cell Cycle
Brain cancer	Psoriasis	0.393457999812061	no	#4A74A9	Cell Cycle
Brain cancer	Acne	0.406116948378255	no	#4A74A9	Cell Cycle
Brain cancer	Rosacea	0.342767929191426	no	#4A74A9	Cell Cycle
Brain cancer	Klinefelter's syndrome	0.433251815483413	no	#4A74A9	Cell Cycle
Thyroid cancer	Adrenal cancer	0.669977081741788	no	#4A74A9	Cell Cycle
