Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.230830913645655	no	#4A74A9
Trachoma	Hepatitis C	-0.115232506937712	no	#B64539
Trachoma	Hepatitis B	0.307518719666426	no	#4A74A9
Trachoma	Aspergillus colonization of lung allograft	0.319594167484822	no	#4A74A9
Trachoma	Nasopharingeal cancer	0.115539185142723	no	#4A74A9
Trachoma	Oral cavity cancer	0.302614134491785	no	#4A74A9
Trachoma	Esophageal cancer	0.221793110153701	no	#4A74A9
Trachoma	Gastric cancer	0.0067224128488648	no	#4A74A9
Trachoma	Liver cancer	-0.0702996810595975	no	#B64539
Trachoma	Pancreatic cancer	0.038973053212903	no	#4A74A9
Trachoma	Lung cancer	0.0715410346924185	no	#4A74A9
Trachoma	Mesothelioma	0.109531537626411	no	#4A74A9
Trachoma	Rhabdoid cancer	0.0970531112517457	no	#4A74A9
Trachoma	Prostate cancer	0.155536185823377	no	#4A74A9
Trachoma	Kidney cancer	0.199132790717072	no	#4A74A9
Trachoma	Bladder cancer	0.416510756191786	no	#4A74A9
Trachoma	Brain cancer	0.0122349747432771	no	#4A74A9
Trachoma	Thyroid cancer	0.394448864530058	no	#4A74A9
Trachoma	Follicular lymphoma	-0.336073948191087	no	#B64539
Trachoma	T-cell lymphoma	0.034342270330726	no	#4A74A9
Trachoma	JMML	-0.211314931938625	no	#B64539
Trachoma	Myelodysplastic syndromes	-0.203156782126531	no	#B64539
Trachoma	Thalassemia	0.085367570229843	no	#4A74A9
Trachoma	Primary myelofibrosis	-0.0501566964007909	no	#B64539
Trachoma	Job's syndrome	0.18097479794628	no	#4A74A9
Trachoma	Sarcoidosis	0.281877869799239	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.120065650791485	no	#B64539
Trachoma	Smoker	0.0859468109351795	no	#4A74A9
Trachoma	Schizophrenia	0.222160841359562	no	#4A74A9
Trachoma	Bipolar disorder	-0.325460377994333	no	#B64539
Trachoma	Major depression	-0.123745176082905	no	#B64539
Trachoma	Huntington's disease	-0.096426705717721	no	#B64539
Trachoma	Amyotrophic lateral sclerosis	0.145699937298745	no	#4A74A9
Trachoma	Parkinson's disease	0.197363713179864	no	#4A74A9
Trachoma	Alzheimer's disease	0.114839270886115	no	#4A74A9
Trachoma	Multiple sclerosis	-0.0404959379671756	no	#B64539
Trachoma	Tibial muscular dystrophy	0.177730955836407	no	#4A74A9
Trachoma	Choroideremia	-0.170029358573174	no	#B64539
Trachoma	Acute myocardial infarction	0.316931876548457	no	#4A74A9
Trachoma	Cardiomyopathy	-0.114368464768273	no	#B64539
Trachoma	Cerebral infarction	0.0975398383840571	no	#4A74A9
Trachoma	Chronic sinusitis	0.311621665417403	no	#4A74A9
Trachoma	Asthma	-0.527902057251084	no	#B64539
Trachoma	Other interstitial pulmonary diseases	-0.0776906152675954	no	#B64539
Trachoma	Aphthous stomatitis	0.414491723797514	no	#4A74A9
Trachoma	Oral dysplasia	0.160274235671713	no	#4A74A9
Trachoma	Crohn's disease	0.339580318554984	no	#4A74A9
Trachoma	Ulcerative colitis	0.340117795094448	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.399184907514909	no	#4A74A9
Trachoma	Psoriasis	0.349563082741431	no	#4A74A9
Trachoma	Acne	0.434080175869736	no	#4A74A9
Trachoma	Rosacea	0.446853056167893	no	#4A74A9
Trachoma	Seborrheic keratosis	-0.170549585508243	no	#B64539
Trachoma	Dermatomyositis	0.226497160811626	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.29333854457167	no	#4A74A9
Trachoma	IgA nephropathy	0.0117097475681039	no	#4A74A9
Trachoma	Klinefelter's syndrome	0.0396766118028695	no	#4A74A9
Trachoma	Septic Shock	0.208645102237563	no	#4A74A9
Trachoma	Chronic lung allograft dysfunction	0.198888760849345	no	#4A74A9
Dengue fever	Hepatitis C	-0.0958290109786755	no	#B64539
Dengue fever	Hepatitis B	0.149876723430833	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.261106659896655	no	#4A74A9
Dengue fever	Oral cavity cancer	0.229002858374495	no	#4A74A9
Dengue fever	Esophageal cancer	0.305567907190259	no	#4A74A9
Dengue fever	Gastric cancer	0.0195708323602636	no	#4A74A9
Dengue fever	Colon cancer	0.0433273013273168	no	#4A74A9
Dengue fever	Liver cancer	0.0226077163925848	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0778115920593285	no	#4A74A9
Dengue fever	Lung cancer	0.203158724441598	no	#4A74A9
Dengue fever	Mesothelioma	0.0958266472480743	no	#4A74A9
Dengue fever	Rhabdoid cancer	0.189089068155514	no	#4A74A9
Dengue fever	Kidney cancer	0.0721339613766981	no	#4A74A9
Dengue fever	Bladder cancer	0.355252807947987	no	#4A74A9
Dengue fever	Brain cancer	0.137480486248132	no	#4A74A9
Dengue fever	Thyroid cancer	0.237437065520124	no	#4A74A9
Dengue fever	Adrenal cancer	0.0367334461616821	no	#4A74A9
Dengue fever	T-cell lymphoma	0.286975201827485	no	#4A74A9
Dengue fever	Myeloma	0.4727769690279	no	#4A74A9
Dengue fever	Myeloid leukemia	0.0922141188303701	no	#4A74A9
Dengue fever	JMML	0.18832443511045	no	#4A74A9
Dengue fever	Polycythemia vera	0.287518172245863	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.247123582938282	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.440274010784438	no	#4A74A9
Dengue fever	Thalassemia	0.086739690268877	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.419361975104277	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.343234858528691	no	#4A74A9
Dengue fever	Job's syndrome	0.162388230154546	no	#4A74A9
Dengue fever	Sarcoidosis	0.345265752359099	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.141212420216748	no	#B64539
Dengue fever	Bipolar disorder	-0.214068143865048	no	#B64539
Dengue fever	Autism	-0.0995335858142075	no	#B64539
