Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.25174702033396	no	#4A74A9
Trachoma	Hepatitis C	-0.109598519064334	no	#B64539
Trachoma	Aspergillus colonization of lung allograft	0.181852102202771	no	#4A74A9
Trachoma	Nasopharingeal cancer	-0.0527830947087868	no	#B64539
Trachoma	Oral cavity cancer	0.2003540129885	no	#4A74A9
Trachoma	Gastric cancer	0.0783850986415129	no	#4A74A9
Trachoma	Colon cancer	0.0483330879583175	no	#4A74A9
Trachoma	Pancreatic cancer	0.0915935042846547	no	#4A74A9
Trachoma	Mesothelioma	0.20004370373014	no	#4A74A9
Trachoma	Melanoma	0.26233984619068	no	#4A74A9
Trachoma	Breast cancer	0.200991919507219	no	#4A74A9
Trachoma	Ovary cancer	0.114457897630431	no	#4A74A9
Trachoma	Kidney cancer	0.182323461760988	no	#4A74A9
Trachoma	Bladder cancer	0.240634508087488	no	#4A74A9
Trachoma	Brain cancer	0.0431822263674931	no	#4A74A9
Trachoma	Thyroid cancer	0.29482722569844	no	#4A74A9
Trachoma	Adrenal cancer	0.0804242994962469	no	#4A74A9
Trachoma	Melanoma metastasis	0.16356434239369	no	#4A74A9
Trachoma	Lymphoid leukemia	0.046957588420665	no	#4A74A9
Trachoma	Myeloid leukemia	-0.194814065899507	no	#B64539
Trachoma	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.048014614554923	no	#B64539
Trachoma	Sickle-cell anemia	-0.173352620620645	no	#B64539
Trachoma	Autosomal dominant monocytopenia	-0.119213877106572	no	#B64539
Trachoma	Primary myelofibrosis	-0.200437447317483	no	#B64539
Trachoma	Job's syndrome	0.184103468975419	no	#4A74A9
Trachoma	Sarcoidosis	0.128491245075144	no	#4A74A9
Trachoma	Type 1 diabetes mellitus	0.116241550427305	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.0497690011762674	no	#B64539
Trachoma	Other and unspecified metabolic disorders	-0.177499440690828	no	#B64539
Trachoma	Smoker	0.240641656554966	no	#4A74A9
Trachoma	Schizophrenia	0.174811089470037	no	#4A74A9
Trachoma	Bipolar disorder	0.0520354352607973	no	#4A74A9
Trachoma	Amyotrophic lateral sclerosis	-0.0880906626590061	no	#B64539
Trachoma	Parkinson's disease	-0.0801775060077872	no	#B64539
Trachoma	Alzheimer's disease	0.121157509502357	no	#4A74A9
Trachoma	Acute myocardial infarction	0.258609164470585	no	#4A74A9
Trachoma	Cardiomyopathy	-0.162860754501867	no	#B64539
Trachoma	Cerebral infarction	-0.0838145635882811	no	#B64539
Trachoma	Peripheral arterial disease	0.168277875634986	no	#4A74A9
Trachoma	Chronic sinusitis	0.213342938104528	no	#4A74A9
Trachoma	Chronic Obstructive Pulmonary Disease	0.201344996742141	no	#4A74A9
Trachoma	Asthma	-0.380212046829536	no	#B64539
Trachoma	Aphthous stomatitis	0.183568856670269	no	#4A74A9
Trachoma	Oral dysplasia	0.111713515162624	no	#4A74A9
Trachoma	Crohn's disease	0.303230620952271	no	#4A74A9
Trachoma	Ulcerative colitis	0.345666613382268	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.362539230973727	no	#4A74A9
Trachoma	Atopic dermatitis	0.294825743409719	no	#4A74A9
Trachoma	Psoriasis	0.376793176604672	no	#4A74A9
Trachoma	Rosacea	0.270732097649576	no	#4A74A9
Trachoma	Osteoarthritis	0.0869112027243287	no	#4A74A9
Trachoma	Systemic lupus erythematosus	0.231218965911142	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.108862716313545	no	#4A74A9
Trachoma	Myositis	0.285064755940851	no	#4A74A9
Trachoma	Uremia	0.205637003513605	no	#4A74A9
Trachoma	Cystitis	0.467828289338395	no	#4A74A9
Trachoma	Endometriosis	0.316237226666235	no	#4A74A9
Trachoma	Setleis syndrome	-0.145688821951567	no	#B64539
Trachoma	Turner's syndrome	0.170602863253364	no	#4A74A9
Trachoma	Septic Shock	0.215481805851977	no	#4A74A9
Dengue fever	Aspergillus colonization of lung allograft	0.0629450172846267	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.105981689618859	no	#4A74A9
Dengue fever	Oral cavity cancer	0.227946444668806	no	#4A74A9
Dengue fever	Gastric cancer	0.0812676274707717	no	#4A74A9
