Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.160227214391592	no	#4A74A9
Trachoma	Hepatitis C	-0.00816046111090704	no	#B64539
Trachoma	Oral cavity cancer	0.256321706316202	no	#4A74A9
Trachoma	Gastric cancer	0.0759470071406291	no	#4A74A9
Trachoma	Colon cancer	0.0484965384338842	no	#4A74A9
Trachoma	Pancreatic cancer	0.0888667389070038	no	#4A74A9
Trachoma	Lung cancer	0.0677166818417382	no	#4A74A9
Trachoma	Breast cancer	0.203275599742928	no	#4A74A9
Trachoma	Cervix cancer	0.049999268110861	no	#4A74A9
Trachoma	Ovary cancer	0.145647854420215	no	#4A74A9
Trachoma	Kidney cancer	0.245290428012065	no	#4A74A9
Trachoma	Brain cancer	0.05347369875422	no	#4A74A9
Trachoma	Thyroid cancer	0.363628876569706	no	#4A74A9
Trachoma	Melanoma metastasis	0.0688560910689102	no	#4A74A9
Trachoma	Lymphoid leukemia	0.0523529681739032	no	#4A74A9
Trachoma	Autosomal dominant monocytopenia	-0.0170438189948617	no	#B64539
Trachoma	Primary myelofibrosis	-0.0860134165968259	no	#B64539
Trachoma	Job's syndrome	0.254296000993244	no	#4A74A9
Trachoma	Sarcoidosis	0.0549772533646041	no	#4A74A9
Trachoma	PCOS	-0.000264535523939512	no	#B64539
Trachoma	Other and unspecified metabolic disorders	-0.0274871716304235	no	#B64539
Trachoma	Smoker	0.0670054158449775	no	#4A74A9
Trachoma	Alzheimer's disease	0.11031809268939	no	#4A74A9
Trachoma	Multiple sclerosis	0.0224027603456135	no	#4A74A9
Trachoma	Cardiomyopathy	-0.0238672607497461	no	#B64539
Trachoma	Chronic sinusitis	0.0335373396977059	no	#4A74A9
Trachoma	Oral dysplasia	0.0475708068677842	no	#4A74A9
Trachoma	Ulcerative colitis	0.233493757551249	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.248037155512035	no	#4A74A9
Trachoma	Atopic dermatitis	0.0435384126053462	no	#4A74A9
Trachoma	Psoriasis	0.337024147552069	no	#4A74A9
Trachoma	Rosacea	0.284532632915001	no	#4A74A9
Trachoma	Systemic lupus erythematosus	0.186138938004422	no	#4A74A9
Trachoma	Other systemic involvement of connective tissue	-0.011638426315366	no	#B64539
