Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.074763308821888	no	#4A74A9
Trachoma	Hepatitis C	-0.029451158363408	no	#B64539
Trachoma	Hepatitis B	0.144805672088285	no	#4A74A9
Trachoma	Aspergillus colonization of lung allograft	0.0772766432435443	no	#4A74A9
Trachoma	Nasopharingeal cancer	0.0380364295060971	no	#4A74A9
Trachoma	Oral cavity cancer	0.178543071310261	no	#4A74A9
Trachoma	Esophageal cancer	0.130100583973225	no	#4A74A9
Trachoma	Gastric cancer	0.0136713482664168	no	#4A74A9
Trachoma	Liver cancer	-0.040850184464553	no	#B64539
Trachoma	Pancreatic cancer	0.0580569421163598	no	#4A74A9
Trachoma	Lung cancer	0.0596418730258106	no	#4A74A9
Trachoma	Mesothelioma	0.0622385613336163	no	#4A74A9
Trachoma	Rhabdoid cancer	0.0255614110773587	no	#4A74A9
Trachoma	Prostate cancer	0.0568645101505985	no	#4A74A9
Trachoma	Kidney cancer	0.157670942549412	no	#4A74A9
Trachoma	Bladder cancer	0.170308836226214	no	#4A74A9
Trachoma	Brain cancer	0.0249729305881744	no	#4A74A9
Trachoma	Thyroid cancer	0.278557322585901	no	#4A74A9
Trachoma	Adrenal cancer	-0.0232783680545315	no	#B64539
Trachoma	Follicular lymphoma	-0.0306151730293801	no	#B64539
Trachoma	T-cell lymphoma	0.0271821579791795	no	#4A74A9
Trachoma	Myeloma	0.0410119297959683	no	#4A74A9
Trachoma	JMML	-0.0601759509261982	no	#B64539
Trachoma	Myelodysplastic syndromes	-0.0362847130204757	no	#B64539
Trachoma	Thalassemia	0.0287664418287692	no	#4A74A9
Trachoma	Autosomal dominant monocytopenia	0.0240466762174641	no	#4A74A9
Trachoma	Primary myelofibrosis	-0.0231512710389711	no	#B64539
Trachoma	Job's syndrome	0.109864221530657	no	#4A74A9
Trachoma	Sarcoidosis	0.0957810054143668	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.00784026376397374	no	#B64539
Trachoma	Smoker	0.0178580468992855	no	#4A74A9
Trachoma	Schizophrenia	0.0140613055658285	no	#4A74A9
Trachoma	Bipolar disorder	-0.0122500449835214	no	#B64539
Trachoma	Major depression	-0.00610792675418832	no	#B64539
Trachoma	Huntington's disease	-0.0224442305559168	no	#B64539
Trachoma	Amyotrophic lateral sclerosis	0.0399592083296729	no	#4A74A9
Trachoma	Parkinson's disease	0.0629253217434472	no	#4A74A9
Trachoma	Alzheimer's disease	0.032500531216813	no	#4A74A9
Trachoma	Leigh syndrome	0.0203740112983671	no	#4A74A9
Trachoma	Multiple sclerosis	-0.0226503698117102	no	#B64539
Trachoma	Tibial muscular dystrophy	0.0489636253366601	no	#4A74A9
Trachoma	Acute myocardial infarction	0.048272004667146	no	#4A74A9
Trachoma	Cardiomyopathy	-0.0415384854251043	no	#B64539
Trachoma	Atrial fibrillation	-0.0260384454976983	no	#B64539
Trachoma	Chronic sinusitis	0.113202482594302	no	#4A74A9
Trachoma	Asthma	-0.150235591069402	no	#B64539
Trachoma	Aphthous stomatitis	0.212180978508197	no	#4A74A9
Trachoma	Oral dysplasia	0.0806311588790258	no	#4A74A9
Trachoma	Crohn's disease	0.106540559672713	no	#4A74A9
Trachoma	Ulcerative colitis	0.121929702294758	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.188631912293978	no	#4A74A9
Trachoma	Psoriasis	0.168642448922751	no	#4A74A9
Trachoma	Acne	0.208633409834493	no	#4A74A9
Trachoma	Rosacea	0.263012269373087	no	#4A74A9
Trachoma	Seborrheic keratosis	-0.0283241196548876	no	#B64539
Trachoma	Dermatomyositis	0.0934695180817862	no	#4A74A9
Trachoma	Other systemic involvement of connective tissue	0.0185813674393449	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.0848353602217499	no	#4A74A9
Trachoma	IgA nephropathy	0.0498494481511993	no	#4A74A9
Trachoma	Klinefelter's syndrome	0.0204092169445624	no	#4A74A9
Trachoma	Septic Shock	0.115840898648743	no	#4A74A9
Trachoma	Chronic lung allograft dysfunction	0.0484743939551737	no	#4A74A9
Dengue fever	Hepatitis C	-0.016879415776636	no	#B64539
Dengue fever	Hepatitis B	0.0287627447197419	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.0493772505206318	no	#4A74A9
Dengue fever	Oral cavity cancer	0.0973677688512153	no	#4A74A9
Dengue fever	Esophageal cancer	0.13300274044442	no	#4A74A9
Dengue fever	Gastric cancer	0.0141600164162194	no	#4A74A9
Dengue fever	Colon cancer	0.0359821104398974	no	#4A74A9
Dengue fever	Liver cancer	0.0291103361978597	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0534496495860314	no	#4A74A9
Dengue fever	Lung cancer	0.12921544468627	no	#4A74A9
Dengue fever	Mesothelioma	0.0336933902984995	no	#4A74A9
Dengue fever	Rhabdoid cancer	0.059540070602531	no	#4A74A9
Dengue fever	Kidney cancer	0.0622771212866651	no	#4A74A9
Dengue fever	Bladder cancer	0.0635161970511749	no	#4A74A9
Dengue fever	Brain cancer	0.0853400302131561	no	#4A74A9
Dengue fever	Thyroid cancer	0.0998107714793795	no	#4A74A9
Dengue fever	Follicular lymphoma	-0.0101325590383625	no	#B64539
Dengue fever	T-cell lymphoma	0.142137366065051	no	#4A74A9
Dengue fever	Myeloma	0.0497586762566896	no	#4A74A9
Dengue fever	Myeloid leukemia	0.0144404761648054	no	#4A74A9
Dengue fever	JMML	0.0235811144536433	no	#4A74A9
Dengue fever	Polycythemia vera	0.0657114432957397	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.0285165346363893	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.0535482023520393	no	#4A74A9
Dengue fever	Thalassemia	0.0125083637940038	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.0723290828463057	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.0431184145558538	no	#4A74A9
Dengue fever	Job's syndrome	0.0732856187603845	no	#4A74A9
Dengue fever	Sarcoidosis	0.0431430502060101	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.0353520918330532	no	#B64539
Dengue fever	Type 2 diabetes mellitus	-0.00436715540960348	no	#B64539
Dengue fever	Bipolar disorder	-0.00310337947677724	no	#B64539
Dengue fever	Autism	-0.0057079513865664	no	#B64539
Dengue fever	Amyotrophic lateral sclerosis	0.00995034628724165	no	#4A74A9
Dengue fever	Parkinson's disease	-0.0218114283457052	no	#B64539
Dengue fever	Multiple sclerosis	0.0476933207433825	no	#4A74A9
Dengue fever	Tibial muscular dystrophy	0.0314559142501206	no	#4A74A9
Dengue fever	Choroideremia	0.0349695291357293	no	#4A74A9
Dengue fever	Acute myocardial infarction	0.0147505286342279	no	#4A74A9
Dengue fever	Cardiomyopathy	-0.0462336617061108	no	#B64539
Dengue fever	Cerebral infarction	-0.0474383945407861	no	#B64539
Dengue fever	Peripheral arterial disease	0.0158298005098098	no	#4A74A9
Dengue fever	Chronic sinusitis	0.0279673616455687	no	#4A74A9
Dengue fever	Chronic Obstructive Pulmonary Disease	0.0100989180536538	no	#4A74A9
Dengue fever	Asthma	0.0335754489005436	no	#4A74A9
Dengue fever	Other interstitial pulmonary diseases	-0.0513351343542181	no	#B64539
Dengue fever	Aphthous stomatitis	0.0787041146584061	no	#4A74A9
Dengue fever	Oral dysplasia	0.026542579150067	no	#4A74A9
Dengue fever	Crohn's disease	0.031119866757809	no	#4A74A9
Dengue fever	Ulcerative colitis	0.0328080898283563	no	#4A74A9
Dengue fever	Irritable bowel syndrome	0.0626314023777898	no	#4A74A9
Dengue fever	Alcoholic liver disease	0.0435505229594683	no	#4A74A9
Dengue fever	Psoriasis	0.187650648655814	no	#4A74A9
Dengue fever	Acne	0.104053305659942	no	#4A74A9
Dengue fever	Rosacea	0.127265447928517	no	#4A74A9
Dengue fever	Dermatomyositis	0.0819682727457155	no	#4A74A9
Dengue fever	Other systemic involvement of connective tissue	0.0144550787017489	no	#4A74A9
Dengue fever	Axial Spondyloarthropathy	0.0289532699339226	no	#4A74A9
Dengue fever	IgA nephropathy	-0.0151033339896267	no	#B64539
Dengue fever	Klinefelter's syndrome	0.0238560803868091	no	#4A74A9
Dengue fever	Septic Shock	0.189641258520955	no	#4A74A9
Hepatitis C	Hepatitis B	-0.0296747372463417	no	#B64539
Hepatitis C	Aspergillus colonization of lung allograft	-0.0103090910171773	no	#B64539
Hepatitis C	Nasopharingeal cancer	-0.00558654666883744	no	#B64539
Hepatitis C	Oral cavity cancer	-0.0139960695977566	no	#B64539
Hepatitis C	Esophageal cancer	-0.0213920145255478	no	#B64539
Hepatitis C	Gastric cancer	-0.0109242313264876	no	#B64539
Hepatitis C	Liver cancer	-0.008167178034828	no	#B64539
Hepatitis C	Pancreatic cancer	-0.0117278690787649	no	#B64539
Hepatitis C	Lung cancer	-0.0131879027519804	no	#B64539
Hepatitis C	Bladder cancer	-0.00524453974841004	no	#B64539
Hepatitis C	Thyroid cancer	-0.0136370725077473	no	#B64539
Hepatitis C	Adrenal cancer	0.0101755622309022	no	#4A74A9
Hepatitis C	T-cell lymphoma	0.0149176511294003	no	#4A74A9
Hepatitis C	Myeloid leukemia	-0.0112546808172999	no	#B64539
Hepatitis C	Myelodysplastic syndromes	-0.00630042849275867	no	#B64539
Hepatitis C	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.00933925192815847	no	#B64539
Hepatitis C	Autosomal dominant monocytopenia	0.00642048177759783	no	#4A74A9
Hepatitis C	Job's syndrome	-0.00945725575787606	no	#B64539
Hepatitis C	Type 1 diabetes mellitus	0.0137691748652697	no	#4A74A9
Hepatitis C	Type 2 diabetes mellitus	0.0054272368136925	no	#4A74A9
Hepatitis C	Bipolar disorder	0.00190290366695677	no	#4A74A9
Hepatitis C	Major depression	0.00208209012560476	no	#4A74A9
Hepatitis C	Huntington's disease	0.00751731757235101	no	#4A74A9
