Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.300956367492627	no	#4A74A9
Trachoma	Hepatitis C	-0.154947720244877	no	#B64539
Trachoma	Aspergillus colonization of lung allograft	0.242691613015693	no	#4A74A9
Trachoma	Nasopharingeal cancer	-0.0922251894856843	no	#B64539
Trachoma	Oral cavity cancer	0.268559603222777	no	#4A74A9
Trachoma	Liver cancer	-0.0903849310834504	no	#B64539
Trachoma	Lung cancer	0.11428570090828	no	#4A74A9
Trachoma	Mesothelioma	0.289346973785503	no	#4A74A9
Trachoma	Melanoma	0.280253076489893	no	#4A74A9
Trachoma	Breast cancer	0.20928053970599	no	#4A74A9
Trachoma	Cervix cancer	-0.0380276119399339	no	#B64539
Trachoma	Ovary cancer	0.197363143653365	no	#4A74A9
Trachoma	Kidney cancer	0.170168835969586	no	#4A74A9
Trachoma	Bladder cancer	0.3379226914413	no	#4A74A9
Trachoma	Thyroid cancer	0.546816515765471	no	#4A74A9
Trachoma	Adrenal cancer	0.150042077580293	no	#4A74A9
Trachoma	Melanoma metastasis	0.199674808048517	no	#4A74A9
Trachoma	Myeloid leukemia	-0.198828651821012	no	#B64539
Trachoma	Polycythemia vera	0.0665056959442866	no	#4A74A9
Trachoma	Myelodysplastic syndromes	0.0420008307046546	no	#4A74A9
Trachoma	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.0626299401341364	no	#4A74A9
Trachoma	Sickle-cell anemia	-0.172307702354902	no	#B64539
Trachoma	Autosomal dominant monocytopenia	-0.101492437050417	no	#B64539
Trachoma	Primary myelofibrosis	-0.108651199317595	no	#B64539
Trachoma	Job's syndrome	0.164876755776129	no	#4A74A9
Trachoma	Sarcoidosis	0.168203337213219	no	#4A74A9
Trachoma	Type 1 diabetes mellitus	0.135071242335961	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.128790437774997	no	#B64539
Trachoma	Other and unspecified metabolic disorders	-0.186524999400786	no	#B64539
Trachoma	Smoker	0.427571444352283	no	#4A74A9
Trachoma	Schizophrenia	0.166403505664745	no	#4A74A9
Trachoma	Bipolar disorder	0.0821985412412862	no	#4A74A9
Trachoma	Major depression	0.060300110132643	no	#4A74A9
Trachoma	Huntington's disease	0.105675413705323	no	#4A74A9
Trachoma	Amyotrophic lateral sclerosis	-0.121280957678866	no	#B64539
Trachoma	Parkinson's disease	-0.0495818170253255	no	#B64539
Trachoma	Alzheimer's disease	0.209415169212321	no	#4A74A9
Trachoma	Multiple sclerosis	0.0654494788702672	no	#4A74A9
Trachoma	Acute myocardial infarction	0.255947053166046	no	#4A74A9
Trachoma	Cardiomyopathy	-0.0816023488734191	no	#B64539
Trachoma	Peripheral arterial disease	0.129543518509219	no	#4A74A9
Trachoma	Chronic sinusitis	0.308793474234899	no	#4A74A9
