Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.271513032598317	no	#4A74A9
Trachoma	Hepatitis C	-0.171785626336087	no	#B64539
Trachoma	Aspergillus colonization of lung allograft	0.279476493783716	no	#4A74A9
Trachoma	Nasopharingeal cancer	-0.0696414231856771	no	#B64539
Trachoma	Oral cavity cancer	0.202787956332671	no	#4A74A9
Trachoma	Gastric cancer	0.0319111621507388	no	#4A74A9
Trachoma	Colon cancer	0.0390691201618677	no	#4A74A9
Trachoma	Pancreatic cancer	0.0333332556588659	no	#4A74A9
Trachoma	Mesothelioma	0.309980514088764	no	#4A74A9
Trachoma	Melanoma	0.309590856634628	no	#4A74A9
Trachoma	Breast cancer	0.201517289705359	no	#4A74A9
Trachoma	Cervix cancer	0.0164592442042713	no	#4A74A9
Trachoma	Ovary cancer	0.110374291676487	no	#4A74A9
Trachoma	Kidney cancer	0.164513937510652	no	#4A74A9
Trachoma	Bladder cancer	0.345178564817274	no	#4A74A9
Trachoma	Brain cancer	0.00581325398110342	no	#4A74A9
Trachoma	Thyroid cancer	0.314648671749557	no	#4A74A9
Trachoma	Adrenal cancer	0.115497847777391	no	#4A74A9
Trachoma	Melanoma metastasis	0.182031509185541	no	#4A74A9
Trachoma	Lymphoid leukemia	0.0235291243225708	no	#4A74A9
Trachoma	Myeloid leukemia	-0.230837553250479	no	#B64539
Trachoma	Sickle-cell anemia	-0.256950074586179	no	#B64539
Trachoma	Autosomal dominant monocytopenia	-0.159886978144986	no	#B64539
Trachoma	Primary myelofibrosis	-0.19726009859614	no	#B64539
Trachoma	Job's syndrome	0.207563725134207	no	#4A74A9
Trachoma	Sarcoidosis	0.180531076536742	no	#4A74A9
Trachoma	Type 1 diabetes mellitus	0.16946872379148	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.184235594618908	no	#B64539
Trachoma	Other and unspecified metabolic disorders	-0.260629080615135	no	#B64539
Trachoma	Smoker	0.297080505121584	no	#4A74A9
Trachoma	Schizophrenia	0.261242890880852	no	#4A74A9
Trachoma	Bipolar disorder	0.162498866027631	no	#4A74A9
Trachoma	Huntington's disease	0.104621929520395	no	#4A74A9
Trachoma	Amyotrophic lateral sclerosis	-0.218274575616083	no	#B64539
Trachoma	Parkinson's disease	-0.18223530790966	no	#B64539
Trachoma	Alzheimer's disease	0.156077881269848	no	#4A74A9
Trachoma	Acute myocardial infarction	0.407751043523506	no	#4A74A9
Trachoma	Cardiomyopathy	-0.258249905427141	no	#B64539
Trachoma	Cerebral infarction	-0.0647857926793251	no	#B64539
Trachoma	Peripheral arterial disease	0.237534274197975	no	#4A74A9
Trachoma	Chronic sinusitis	0.306251409891294	no	#4A74A9
Trachoma	Chronic Obstructive Pulmonary Disease	0.293376361819193	no	#4A74A9
Trachoma	Asthma	-0.55738800194921	no	#B64539
Trachoma	Aphthous stomatitis	0.203409293272111	no	#4A74A9
Trachoma	Oral dysplasia	0.133207332313016	no	#4A74A9
Trachoma	Crohn's disease	0.437585565636554	no	#4A74A9
Trachoma	Ulcerative colitis	0.341162571927938	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.373660635580065	no	#4A74A9
Trachoma	Atopic dermatitis	0.347523315854692	no	#4A74A9
Trachoma	Psoriasis	0.382778583319293	no	#4A74A9
Trachoma	Rosacea	0.274812819445669	no	#4A74A9
Trachoma	Systemic lupus erythematosus	0.250615395728559	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.179476499313034	no	#4A74A9
Trachoma	Myositis	0.308802903496658	no	#4A74A9
Trachoma	Uremia	0.243736916042734	no	#4A74A9
Trachoma	Cystitis	0.487509558135222	no	#4A74A9
Trachoma	Endometriosis	0.377734556391893	no	#4A74A9
Trachoma	Setleis syndrome	-0.203459366128246	no	#B64539
Trachoma	Turner's syndrome	0.192635179551062	no	#4A74A9
Trachoma	Septic Shock	0.237484964181061	no	#4A74A9
Dengue fever	Hepatitis C	1.4864887719906e-05	no	#4A74A9
Dengue fever	Aspergillus colonization of lung allograft	0.155710666034994	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.108763985478343	no	#4A74A9
Dengue fever	Oral cavity cancer	0.223110141855054	no	#4A74A9
Dengue fever	Gastric cancer	0.0228966131608329	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0511994203074324	no	#4A74A9
Dengue fever	Lung cancer	0.0979509612808003	no	#4A74A9
Dengue fever	Mesothelioma	0.213958959647818	no	#4A74A9
Dengue fever	Melanoma	0.15203374349191	no	#4A74A9
Dengue fever	Breast cancer	0.171832992670633	no	#4A74A9
Dengue fever	Cervix cancer	0.0968353859693155	no	#4A74A9
Dengue fever	Ovary cancer	0.118661188684401	no	#4A74A9
Dengue fever	Kidney cancer	0.043049562211994	no	#4A74A9
Dengue fever	Bladder cancer	0.243264630520279	no	#4A74A9
Dengue fever	Brain cancer	0.0707580486904549	no	#4A74A9
Dengue fever	Thyroid cancer	0.235276952611075	no	#4A74A9
Dengue fever	Melanoma metastasis	0.140723445905544	no	#4A74A9
Dengue fever	Myeloid leukemia	-0.080509398209368	no	#B64539
Dengue fever	Polycythemia vera	0.397298135634763	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.133145492800987	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.225644418724956	no	#4A74A9
Dengue fever	Sickle-cell anemia	0.1563140206277	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.0496695256177043	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.278461354234896	no	#4A74A9
Dengue fever	Job's syndrome	0.278780639644477	no	#4A74A9
Dengue fever	Sarcoidosis	0.407312764143761	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.0597183302739676	no	#B64539
Dengue fever	Other and unspecified metabolic disorders	-0.189489835279474	no	#B64539
Dengue fever	Schizophrenia	0.169880096293486	no	#4A74A9
Dengue fever	Major depression	-0.015191084044934	no	#B64539
Dengue fever	Huntington's disease	-0.249374381190431	no	#B64539
Dengue fever	Amyotrophic lateral sclerosis	0.0108650373641574	no	#4A74A9
Dengue fever	Alzheimer's disease	0.100523270903501	no	#4A74A9
Dengue fever	Acute myocardial infarction	0.336817990635444	no	#4A74A9
Dengue fever	Cardiomyopathy	-0.167429019449124	no	#B64539
Dengue fever	Peripheral arterial disease	0.378091670021946	no	#4A74A9
Dengue fever	Chronic Obstructive Pulmonary Disease	0.403093202447746	no	#4A74A9
Dengue fever	Asthma	0.0218063738970632	no	#4A74A9
Dengue fever	Other interstitial pulmonary diseases	-0.164570931661447	no	#B64539
Dengue fever	Aphthous stomatitis	0.136502429213363	no	#4A74A9
Dengue fever	Oral dysplasia	0.142701013622906	no	#4A74A9
Dengue fever	Crohn's disease	0.483389495721767	no	#4A74A9
Dengue fever	Ulcerative colitis	0.173155227788415	no	#4A74A9
Dengue fever	Irritable bowel syndrome	0.159789100432553	no	#4A74A9
Dengue fever	Atopic dermatitis	0.17740895630122	no	#4A74A9
Dengue fever	Psoriasis	0.311453134137917	no	#4A74A9
Dengue fever	Rosacea	0.151110606596432	no	#4A74A9
Dengue fever	Systemic lupus erythematosus	0.488672929067089	no	#4A74A9
Dengue fever	Other systemic involvement of connective tissue	0.0393994784839496	no	#4A74A9
Dengue fever	Axial Spondyloarthropathy	0.0803745866881083	no	#4A74A9
Dengue fever	Myositis	0.218866477448399	no	#4A74A9
Dengue fever	Uremia	0.26746443376085	no	#4A74A9
Dengue fever	Cystitis	0.1765515747475	no	#4A74A9
Dengue fever	Setleis syndrome	-0.159671896640882	no	#B64539
Dengue fever	Other specified congenital malformation syndromes affecting multiple systems	0.113972664383532	no	#4A74A9
