Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.197241066523675	no	#4A74A9
Trachoma	Hepatitis C	-0.135360905179301	no	#B64539
Trachoma	Hepatitis B	0.317798738275054	no	#4A74A9
Trachoma	Aspergillus colonization of lung allograft	0.215477724857593	no	#4A74A9
Trachoma	Nasopharingeal cancer	0.1073214199571	no	#4A74A9
Trachoma	Oral cavity cancer	0.311289683983033	no	#4A74A9
Trachoma	Esophageal cancer	0.230462105002853	no	#4A74A9
Trachoma	Gastric cancer	0.0632070340570404	no	#4A74A9
Trachoma	Liver cancer	-0.0409888389184221	no	#B64539
Trachoma	Pancreatic cancer	0.11656446210766	no	#4A74A9
Trachoma	Lung cancer	0.0780167417800641	no	#4A74A9
Trachoma	Mesothelioma	0.119126087741084	no	#4A74A9
Trachoma	Rhabdoid cancer	0.0722692027191548	no	#4A74A9
Trachoma	Prostate cancer	0.105751694132129	no	#4A74A9
Trachoma	Kidney cancer	0.233640014815238	no	#4A74A9
Trachoma	Bladder cancer	0.360146359474974	no	#4A74A9
Trachoma	Brain cancer	0.0459427922711386	no	#4A74A9
Trachoma	Thyroid cancer	0.386868087321557	no	#4A74A9
Trachoma	Follicular lymphoma	-0.156130794508716	no	#B64539
Trachoma	T-cell lymphoma	0.0429818599464714	no	#4A74A9
Trachoma	Myeloma	0.0391375258449473	no	#4A74A9
Trachoma	JMML	-0.162577203628408	no	#B64539
Trachoma	Myelodysplastic syndromes	-0.154643733141912	no	#B64539
Trachoma	Thalassemia	0.086222786772606	no	#4A74A9
Trachoma	Primary myelofibrosis	-0.0990128842486947	no	#B64539
Trachoma	Job's syndrome	0.149531957709923	no	#4A74A9
Trachoma	Sarcoidosis	0.172849531264188	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.080902277894536	no	#B64539
Trachoma	Smoker	0.0530318511045831	no	#4A74A9
Trachoma	Schizophrenia	0.143731190606042	no	#4A74A9
Trachoma	Bipolar disorder	-0.162453306763251	no	#B64539
Trachoma	Major depression	-0.0745951379833587	no	#B64539
Trachoma	Autism	-0.0462526305892361	no	#B64539
Trachoma	Huntington's disease	-0.0826870070855171	no	#B64539
Trachoma	Amyotrophic lateral sclerosis	0.0968996232034475	no	#4A74A9
Trachoma	Parkinson's disease	0.14806123244571	no	#4A74A9
Trachoma	Alzheimer's disease	0.102067678599027	no	#4A74A9
Trachoma	Multiple sclerosis	-0.0437535806085614	no	#B64539
Trachoma	Tibial muscular dystrophy	0.12999190746152	no	#4A74A9
Trachoma	Choroideremia	-0.165069767956007	no	#B64539
Trachoma	Acute myocardial infarction	0.22404738271851	no	#4A74A9
Trachoma	Cardiomyopathy	-0.158899105130898	no	#B64539
Trachoma	Atrial fibrillation	-0.0647713288965125	no	#B64539
Trachoma	Cerebral infarction	0.0791372921635337	no	#4A74A9
Trachoma	Chronic sinusitis	0.265886748464203	no	#4A74A9
Trachoma	Chronic Obstructive Pulmonary Disease	0.0410795927042059	no	#4A74A9
Trachoma	Asthma	-0.389799740633383	no	#B64539
Trachoma	Other interstitial pulmonary diseases	-0.0725917717784162	no	#B64539
Trachoma	Aphthous stomatitis	0.456949449446147	no	#4A74A9
Trachoma	Oral dysplasia	0.171646617361599	no	#4A74A9
Trachoma	Crohn's disease	0.318046156777586	no	#4A74A9
Trachoma	Ulcerative colitis	0.311571422857253	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.382262318875991	no	#4A74A9
Trachoma	Psoriasis	0.362308291270506	no	#4A74A9
Trachoma	Acne	0.442455685443597	no	#4A74A9
Trachoma	Rosacea	0.436283104428161	no	#4A74A9
Trachoma	Seborrheic keratosis	-0.100425495866711	no	#B64539
Trachoma	Dermatomyositis	0.19846454346087	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.196311897043901	no	#4A74A9
Trachoma	IgA nephropathy	0.0998852726768054	no	#4A74A9
Trachoma	Uremia	0.0497595320001325	no	#4A74A9
Trachoma	Klinefelter's syndrome	0.0811715837618476	no	#4A74A9
Trachoma	Septic Shock	0.196770489738785	no	#4A74A9
Trachoma	Chronic lung allograft dysfunction	0.202868868344868	no	#4A74A9
Dengue fever	Hepatitis C	-0.0885384482593693	no	#B64539
Dengue fever	Hepatitis B	0.156304842123553	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.197652326994531	no	#4A74A9
Dengue fever	Oral cavity cancer	0.228719605380724	no	#4A74A9
Dengue fever	Esophageal cancer	0.27305738515514	no	#4A74A9
Dengue fever	Gastric cancer	0.0678190644531604	no	#4A74A9
Dengue fever	Colon cancer	0.0584873198575474	no	#4A74A9
Dengue fever	Liver cancer	0.0540527181381811	no	#4A74A9
Dengue fever	Pancreatic cancer	0.140412890689383	no	#4A74A9
Dengue fever	Lung cancer	0.200446235209207	no	#4A74A9
Dengue fever	Mesothelioma	0.0940593350500819	no	#4A74A9
Dengue fever	Rhabdoid cancer	0.161809872733021	no	#4A74A9
Dengue fever	Prostate cancer	0.0835897283089623	no	#4A74A9
Dengue fever	Kidney cancer	0.107943361342998	no	#4A74A9
Dengue fever	Bladder cancer	0.28613878849594	no	#4A74A9
Dengue fever	Brain cancer	0.163515876092362	no	#4A74A9
Dengue fever	Thyroid cancer	0.214016261579439	no	#4A74A9
Dengue fever	Adrenal cancer	0.0448261987453479	no	#4A74A9
Dengue fever	Follicular lymphoma	-0.102598677135667	no	#B64539
Dengue fever	T-cell lymphoma	0.264878781221375	no	#4A74A9
Dengue fever	Myeloma	0.23975508413577	no	#4A74A9
Dengue fever	Myeloid leukemia	0.0554187009437481	no	#4A74A9
Dengue fever	JMML	0.102580090535844	no	#4A74A9
Dengue fever	Polycythemia vera	0.228045495830488	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.185285495875712	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.323798502236585	no	#4A74A9
Dengue fever	Thalassemia	0.0659448294604532	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.301659657756727	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.246624463055757	no	#4A74A9
Dengue fever	Job's syndrome	0.113758853592894	no	#4A74A9
Dengue fever	Sarcoidosis	0.20080188436773	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.113744341931635	no	#B64539
Dengue fever	Type 2 diabetes mellitus	-0.0762462119161974	no	#B64539
Dengue fever	Schizophrenia	0.0736795099567406	no	#4A74A9
Dengue fever	Bipolar disorder	-0.0807010544867326	no	#B64539
Dengue fever	Autism	-0.150217446689211	no	#B64539
Dengue fever	Amyotrophic lateral sclerosis	0.0643419524315197	no	#4A74A9
Dengue fever	Multiple sclerosis	0.235335842143224	no	#4A74A9
Dengue fever	Tibial muscular dystrophy	0.133168960425628	no	#4A74A9
Dengue fever	Choroideremia	0.215449382401296	no	#4A74A9
Dengue fever	Acute myocardial infarction	0.194188378441328	no	#4A74A9
Dengue fever	Cardiomyopathy	-0.132893573772151	no	#B64539
Dengue fever	Cerebral infarction	-0.0508056822530627	no	#B64539
Dengue fever	Peripheral arterial disease	0.136797915244432	no	#4A74A9
Dengue fever	Chronic sinusitis	0.164369328240261	no	#4A74A9
Dengue fever	Chronic Obstructive Pulmonary Disease	0.181735830338837	no	#4A74A9
Dengue fever	Asthma	0.123809768042767	no	#4A74A9
Dengue fever	Other interstitial pulmonary diseases	-0.0876457919692548	no	#B64539
Dengue fever	Aphthous stomatitis	0.23652059004626	no	#4A74A9
Dengue fever	Oral dysplasia	0.144397801701823	no	#4A74A9
Dengue fever	Crohn's disease	0.196814849589947	no	#4A74A9
Dengue fever	Ulcerative colitis	0.151191370415509	no	#4A74A9
Dengue fever	Irritable bowel syndrome	0.2394269339289	no	#4A74A9
Dengue fever	Alcoholic liver disease	0.09388325318218	no	#4A74A9
Dengue fever	Psoriasis	0.344312082578468	no	#4A74A9
Dengue fever	Acne	0.251387588738962	no	#4A74A9
Dengue fever	Rosacea	0.241550584974877	no	#4A74A9
Dengue fever	Dermatomyositis	0.39321215927921	no	#4A74A9
Dengue fever	Other systemic involvement of connective tissue	0.153273541711224	no	#4A74A9
Dengue fever	Axial Spondyloarthropathy	0.19779257335442	no	#4A74A9
Dengue fever	Uremia	0.109273730995028	no	#4A74A9
Dengue fever	Klinefelter's syndrome	0.111350239790249	no	#4A74A9
Dengue fever	Septic Shock	0.345991228112987	no	#4A74A9
Dengue fever	Chronic lung allograft dysfunction	-0.0975365079751239	no	#B64539
Hepatitis C	Hepatitis B	-0.161255374808627	no	#B64539
Hepatitis C	Aspergillus colonization of lung allograft	-0.281531576161108	no	#B64539
Hepatitis C	Esophageal cancer	-0.0595113243168931	no	#B64539
Hepatitis C	Mesothelioma	0.0453208462222322	no	#4A74A9
Hepatitis C	Bladder cancer	-0.0526966554994151	no	#B64539
Hepatitis C	Thyroid cancer	-0.0405126468440218	no	#B64539
Hepatitis C	Adrenal cancer	0.103313571661253	no	#4A74A9
Hepatitis C	T-cell lymphoma	0.0672200612211537	no	#4A74A9
Hepatitis C	Myeloid leukemia	-0.0944518163762438	no	#B64539
Hepatitis C	JMML	0.0595719257948698	no	#4A74A9
Hepatitis C	Polycythemia vera	-0.0581148539086295	no	#B64539
Hepatitis C	Autosomal dominant monocytopenia	0.126569656967249	no	#4A74A9
Hepatitis C	Job's syndrome	-0.0764628055565533	no	#B64539
Hepatitis C	Sarcoidosis	-0.0469094408500065	no	#B64539
Hepatitis C	Type 1 diabetes mellitus	0.170135537779784	no	#4A74A9
Hepatitis C	Type 2 diabetes mellitus	0.223332626204986	no	#4A74A9
Hepatitis C	Smoker	0.0922866405990208	yes	#4A74A9
Hepatitis C	Schizophrenia	0.128050234320302	no	#4A74A9
Hepatitis C	Bipolar disorder	0.140935772896869	no	#4A74A9
Hepatitis C	Major depression	0.171957307457632	no	#4A74A9
