Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.26485178370333	no	#4A74A9
Trachoma	Hepatitis C	-0.128481440454149	no	#B64539
Trachoma	Aspergillus colonization of lung allograft	0.208670239558548	no	#4A74A9
Trachoma	Nasopharingeal cancer	-0.061995240492062	no	#B64539
Trachoma	Oral cavity cancer	0.193716270504745	no	#4A74A9
Trachoma	Gastric cancer	0.0328679539966555	no	#4A74A9
Trachoma	Colon cancer	0.0378843915115156	no	#4A74A9
Trachoma	Pancreatic cancer	0.0326683198996293	no	#4A74A9
Trachoma	Mesothelioma	0.243775099516731	no	#4A74A9
Trachoma	Melanoma	0.238512642952354	no	#4A74A9
Trachoma	Breast cancer	0.195060056485113	no	#4A74A9
Trachoma	Cervix cancer	0.0146450037527251	no	#4A74A9
Trachoma	Ovary cancer	0.10390142734466	no	#4A74A9
Trachoma	Kidney cancer	0.160632237694437	no	#4A74A9
Trachoma	Bladder cancer	0.244280478365343	no	#4A74A9
Trachoma	Brain cancer	0.00790761129216088	no	#4A74A9
Trachoma	Thyroid cancer	0.306453396301128	no	#4A74A9
Trachoma	Adrenal cancer	0.0912360879932423	no	#4A74A9
Trachoma	Melanoma metastasis	0.162951809412597	no	#4A74A9
Trachoma	Lymphoid leukemia	0.0157254517891794	no	#4A74A9
Trachoma	Myeloid leukemia	-0.193404073917175	no	#B64539
Trachoma	Sickle-cell anemia	-0.173100699854007	no	#B64539
Trachoma	Autosomal dominant monocytopenia	-0.130813514531138	no	#B64539
Trachoma	Primary myelofibrosis	-0.186143358514719	no	#B64539
Trachoma	Job's syndrome	0.204641014439418	no	#4A74A9
Trachoma	Sarcoidosis	0.165200392453643	no	#4A74A9
Trachoma	Type 1 diabetes mellitus	0.120352937888943	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.116998011157193	no	#B64539
Trachoma	Other and unspecified metabolic disorders	-0.214188119935591	no	#B64539
Trachoma	Smoker	0.269498199315837	no	#4A74A9
Trachoma	Schizophrenia	0.192576645955279	no	#4A74A9
Trachoma	Bipolar disorder	0.112899046121997	no	#4A74A9
Trachoma	Major depression	0.0678916097093935	no	#4A74A9
Trachoma	Huntington's disease	0.055972212787657	no	#4A74A9
Trachoma	Amyotrophic lateral sclerosis	-0.163424829615375	no	#B64539
Trachoma	Parkinson's disease	-0.136288213697799	no	#B64539
Trachoma	Alzheimer's disease	0.149453689276223	no	#4A74A9
Trachoma	Acute myocardial infarction	0.290740363061157	no	#4A74A9
Trachoma	Cardiomyopathy	-0.21654839769838	no	#B64539
Trachoma	Cerebral infarction	-0.0660132617657654	no	#B64539
Trachoma	Peripheral arterial disease	0.158065639218106	no	#4A74A9
Trachoma	Chronic sinusitis	0.258834267323012	no	#4A74A9
Trachoma	Chronic Obstructive Pulmonary Disease	0.222719099227756	no	#4A74A9
Trachoma	Asthma	-0.412252810407102	no	#B64539
Trachoma	Aphthous stomatitis	0.153665067903707	no	#4A74A9
Trachoma	Oral dysplasia	0.124352156788793	no	#4A74A9
Trachoma	Crohn's disease	0.334158569786076	no	#4A74A9
Trachoma	Ulcerative colitis	0.320495605445859	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.346219390291007	no	#4A74A9
Trachoma	Atopic dermatitis	0.283924480791593	no	#4A74A9
Trachoma	Psoriasis	0.376519328360883	no	#4A74A9
Trachoma	Rosacea	0.268059295209189	no	#4A74A9
Trachoma	Systemic lupus erythematosus	0.23818937004727	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.12062913424766	no	#4A74A9
Trachoma	Myositis	0.238551432631564	no	#4A74A9
Trachoma	Uremia	0.229448676629119	no	#4A74A9
Trachoma	Cystitis	0.468565597432408	no	#4A74A9
Trachoma	Endometriosis	0.352371204505601	no	#4A74A9
Trachoma	Setleis syndrome	-0.146136241732534	no	#B64539
Trachoma	Turner's syndrome	0.178472461130126	no	#4A74A9
Trachoma	Septic Shock	0.229340476958308	no	#4A74A9
Dengue fever	Aspergillus colonization of lung allograft	0.0976017873751846	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.0866692434758935	no	#4A74A9
Dengue fever	Oral cavity cancer	0.213188258947775	no	#4A74A9
Dengue fever	Gastric cancer	0.0196621585293068	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0503209094759953	no	#4A74A9
Dengue fever	Lung cancer	0.0961115165377845	no	#4A74A9
Dengue fever	Mesothelioma	0.173015526879277	no	#4A74A9
Dengue fever	Melanoma	0.121673990265079	no	#4A74A9
Dengue fever	Breast cancer	0.164894769239447	no	#4A74A9
Dengue fever	Cervix cancer	0.0885655337353429	no	#4A74A9
Dengue fever	Ovary cancer	0.113102959879418	no	#4A74A9
Dengue fever	Kidney cancer	0.0425087982388481	no	#4A74A9
Dengue fever	Bladder cancer	0.179119030911595	no	#4A74A9
Dengue fever	Brain cancer	0.068197944485841	no	#4A74A9
Dengue fever	Thyroid cancer	0.228237885060309	no	#4A74A9
Dengue fever	Adrenal cancer	0.0598491694965937	no	#4A74A9
Dengue fever	Melanoma metastasis	0.124477889309814	no	#4A74A9
Dengue fever	Myeloid leukemia	-0.0771205557167528	no	#B64539
Dengue fever	Polycythemia vera	0.347180657764776	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.103082523187239	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.191172824174557	no	#4A74A9
Dengue fever	Sickle-cell anemia	0.0843304835366659	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.0376620519337793	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.251717400075031	no	#4A74A9
Dengue fever	Job's syndrome	0.275448724036328	no	#4A74A9
Dengue fever	Sarcoidosis	0.360145463261908	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.0417660147009036	no	#B64539
Dengue fever	Other and unspecified metabolic disorders	-0.145094537089326	no	#B64539
Dengue fever	Smoker	0.112211645104915	no	#4A74A9
Dengue fever	Schizophrenia	0.125907693676648	no	#4A74A9
Dengue fever	Major depression	-0.0090040943258865	no	#B64539
Dengue fever	Huntington's disease	-0.174632551341301	no	#B64539
Dengue fever	Amyotrophic lateral sclerosis	0.0216998466507794	no	#4A74A9
Dengue fever	Alzheimer's disease	0.0970421475208408	no	#4A74A9
Dengue fever	Acute myocardial infarction	0.229470977109878	no	#4A74A9
Dengue fever	Cardiomyopathy	-0.140333071239242	no	#B64539
Dengue fever	Peripheral arterial disease	0.238270246882708	no	#4A74A9
Dengue fever	Chronic sinusitis	0.115115727071018	no	#4A74A9
Dengue fever	Chronic Obstructive Pulmonary Disease	0.302289524918059	no	#4A74A9
Dengue fever	Asthma	0.00751874702235999	no	#4A74A9
Dengue fever	Other interstitial pulmonary diseases	-0.109633774268242	no	#B64539
Dengue fever	Aphthous stomatitis	0.101497878261808	no	#4A74A9
Dengue fever	Oral dysplasia	0.132187089221499	no	#4A74A9
Dengue fever	Crohn's disease	0.372507525807588	no	#4A74A9
Dengue fever	Ulcerative colitis	0.159018677496297	no	#4A74A9
Dengue fever	Irritable bowel syndrome	0.152976748265789	no	#4A74A9
Dengue fever	Atopic dermatitis	0.144936815350968	no	#4A74A9
Dengue fever	Psoriasis	0.304833458685893	no	#4A74A9
Dengue fever	Rosacea	0.14639979771843	no	#4A74A9
Dengue fever	Systemic lupus erythematosus	0.463303814377915	no	#4A74A9
Dengue fever	Other systemic involvement of connective tissue	0.0333236071884381	no	#4A74A9
Dengue fever	Myositis	0.185172769325469	no	#4A74A9
Dengue fever	Uremia	0.252767062437362	no	#4A74A9
Dengue fever	Cystitis	0.171284273315524	no	#4A74A9
Dengue fever	Endometriosis	0.110836271709295	no	#4A74A9
Dengue fever	Setleis syndrome	-0.091375866973748	no	#B64539
Dengue fever	Other specified congenital malformation syndromes affecting multiple systems	0.0702613100356604	no	#4A74A9
Dengue fever	Septic Shock	0.530679837299013	no	#4A74A9
Dengue fever	Chronic lung allograft dysfunction	-0.10556366112151	no	#B64539
Hepatitis C	Aspergillus colonization of lung allograft	-0.142542359038985	no	#B64539
Hepatitis C	Nasopharingeal cancer	0.171674430060624	no	#4A74A9
Hepatitis C	Oral cavity cancer	0.0503844628673144	no	#4A74A9
Hepatitis C	Gastric cancer	0.141679663834549	no	#4A74A9
Hepatitis C	Colon cancer	0.0560059221263473	no	#4A74A9
Hepatitis C	Liver cancer	0.0808178134863295	no	#4A74A9
Hepatitis C	Pancreatic cancer	0.152056796580182	no	#4A74A9
Hepatitis C	Mesothelioma	-0.118496744370884	no	#B64539
Hepatitis C	Breast cancer	0.0951363962286696	no	#4A74A9
Hepatitis C	Cervix cancer	0.218519638680705	no	#4A74A9
Hepatitis C	Ovary cancer	-0.0592590196050195	no	#B64539
Hepatitis C	Kidney cancer	0.122169873962211	no	#4A74A9
Hepatitis C	Bladder cancer	-0.118415991658534	no	#B64539
Hepatitis C	Brain cancer	0.112095460174102	no	#4A74A9
Hepatitis C	Thyroid cancer	-0.0545134760876234	no	#B64539
Hepatitis C	Lymphoid leukemia	-0.0398505778373314	no	#B64539
Hepatitis C	Myeloid leukemia	0.0877496742721502	no	#4A74A9
Hepatitis C	Polycythemia vera	-0.235279342110169	no	#B64539
Hepatitis C	Myelodysplastic syndromes	-0.262348213163782	no	#B64539
Hepatitis C	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	-0.283040208335412	no	#B64539
Hepatitis C	Thalassemia	0.0641540170234515	no	#4A74A9
Hepatitis C	Sickle-cell anemia	-0.0575364782141523	no	#B64539
Hepatitis C	Autosomal dominant monocytopenia	0.166116811750653	no	#4A74A9
Hepatitis C	Primary myelofibrosis	-0.147128475239454	no	#B64539
Hepatitis C	Job's syndrome	-0.204633803738583	no	#B64539
Hepatitis C	Sarcoidosis	0.0467129921589089	no	#4A74A9
Hepatitis C	Type 1 diabetes mellitus	-0.207623522887562	no	#B64539
Hepatitis C	Type 2 diabetes mellitus	0.205586391255408	no	#4A74A9
Hepatitis C	Other and unspecified metabolic disorders	0.209560994061991	no	#4A74A9
Hepatitis C	Smoker	-0.154229342030072	no	#B64539
Hepatitis C	Bipolar disorder	-0.095895759033265	no	#B64539
Hepatitis C	Major depression	-0.0764895830668337	no	#B64539
Hepatitis C	Huntington's disease	-0.310890567144332	no	#B64539
Hepatitis C	Amyotrophic lateral sclerosis	0.214952144022798	no	#4A74A9
Hepatitis C	Alzheimer's disease	0.0173122866616549	no	#4A74A9
Hepatitis C	Multiple sclerosis	-0.101813950479789	no	#B64539
Hepatitis C	Acute myocardial infarction	-0.379957389545461	no	#B64539
Hepatitis C	Cardiomyopathy	0.106951129448565	no	#4A74A9
Hepatitis C	Cerebral infarction	-0.174701772396778	no	#B64539
Hepatitis C	Peripheral arterial disease	0.120396565259505	no	#4A74A9
Hepatitis C	Chronic sinusitis	-0.113207246923001	no	#B64539
Hepatitis C	Asthma	0.161265882155627	no	#4A74A9
Hepatitis C	Other interstitial pulmonary diseases	-0.0317667916351396	no	#B64539
Hepatitis C	Atopic dermatitis	-0.0607924195076239	no	#B64539
Hepatitis C	Systemic lupus erythematosus	-0.306716243793601	no	#B64539
Hepatitis C	Other systemic involvement of connective tissue	0.390241755527682	no	#4A74A9
Hepatitis C	Axial Spondyloarthropathy	-0.226050334310442	no	#B64539
Hepatitis C	Myositis	0.0986644361442292	no	#4A74A9
Hepatitis C	Uremia	-0.361442921731613	no	#B64539
Hepatitis C	Cystitis	0.0403486818887567	no	#4A74A9
Hepatitis C	Endometriosis	-0.352271612900651	no	#B64539
Hepatitis C	Setleis syndrome	0.131161580991868	no	#4A74A9
Hepatitis C	Turner's syndrome	-0.321268774234938	no	#B64539
Hepatitis C	Septic Shock	-0.121623538321743	no	#B64539
Aspergillus colonization of lung allograft	Nasopharingeal cancer	-0.282515964910773	no	#B64539
Aspergillus colonization of lung allograft	Gastric cancer	-0.152561214205339	no	#B64539
Aspergillus colonization of lung allograft	Colon cancer	-0.081468849692395	no	#B64539
Aspergillus colonization of lung allograft	Liver cancer	-0.23451099499333	no	#B64539
Aspergillus colonization of lung allograft	Lung cancer	-0.0810138646651694	no	#B64539
Aspergillus colonization of lung allograft	Mesothelioma	-0.0988453184896208	no	#B64539
Aspergillus colonization of lung allograft	Melanoma	-0.0930748039153357	no	#B64539
Aspergillus colonization of lung allograft	Breast cancer	-0.130574426822815	no	#B64539
Aspergillus colonization of lung allograft	Cervix cancer	-0.196100117513831	no	#B64539
Aspergillus colonization of lung allograft	Bladder cancer	0.0587821824691228	no	#4A74A9
Aspergillus colonization of lung allograft	Thyroid cancer	0.0801742171351539	no	#4A74A9
Aspergillus colonization of lung allograft	Adrenal cancer	-0.0958082473650289	no	#B64539
Aspergillus colonization of lung allograft	Melanoma metastasis	-0.153362330705233	no	#B64539
Aspergillus colonization of lung allograft	Lymphoid leukemia	-0.151098710273191	no	#B64539
Aspergillus colonization of lung allograft	Myeloid leukemia	-0.217629606916835	no	#B64539
Aspergillus colonization of lung allograft	Polycythemia vera	0.17137243970831	no	#4A74A9
Aspergillus colonization of lung allograft	Myelodysplastic syndromes	-0.117784431839206	no	#B64539
Aspergillus colonization of lung allograft	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.151518657981158	no	#4A74A9
Aspergillus colonization of lung allograft	Thalassemia	-0.0614880574018866	no	#B64539
Aspergillus colonization of lung allograft	Sickle-cell anemia	-0.0934180075832304	no	#B64539
Aspergillus colonization of lung allograft	Autosomal dominant monocytopenia	-0.151339414784616	no	#B64539
Aspergillus colonization of lung allograft	Primary myelofibrosis	-0.115988608840631	no	#B64539
Aspergillus colonization of lung allograft	Job's syndrome	0.290345473397155	no	#4A74A9
Aspergillus colonization of lung allograft	Sarcoidosis	0.203225183148437	no	#4A74A9
Aspergillus colonization of lung allograft	Type 1 diabetes mellitus	0.212076393638795	no	#4A74A9
Aspergillus colonization of lung allograft	Other and unspecified metabolic disorders	-0.15705977875081	no	#B64539
Aspergillus colonization of lung allograft	Smoker	0.19578105059766	no	#4A74A9
Aspergillus colonization of lung allograft	Schizophrenia	0.185880053982552	no	#4A74A9
Aspergillus colonization of lung allograft	Bipolar disorder	0.126218014204654	no	#4A74A9
Aspergillus colonization of lung allograft	Huntington's disease	0.0931797958955971	no	#4A74A9
