Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.141648789762848	no	#4A74A9
Trachoma	Hepatitis C	-0.0153387174659565	no	#B64539
Trachoma	Oral cavity cancer	0.232138565617354	no	#4A74A9
Trachoma	Liver cancer	-0.0507374600218389	no	#B64539
Trachoma	Lung cancer	0.0618190684879184	no	#4A74A9
Trachoma	Breast cancer	0.182096660321769	no	#4A74A9
Trachoma	Ovary cancer	0.144477778140217	no	#4A74A9
Trachoma	Kidney cancer	0.162408259997323	no	#4A74A9
Trachoma	Thyroid cancer	0.407413242837788	no	#4A74A9
Trachoma	Melanoma metastasis	0.0338150318585179	no	#4A74A9
Trachoma	Lymphoid leukemia	0.0338592080974314	no	#4A74A9
Trachoma	Autosomal dominant monocytopenia	-0.0142610236413658	no	#B64539
Trachoma	Primary myelofibrosis	-0.0714956056268397	no	#B64539
Trachoma	Job's syndrome	0.164335113557524	no	#4A74A9
Trachoma	Sarcoidosis	0.0639013481600314	no	#4A74A9
Trachoma	Other and unspecified metabolic disorders	-0.0324965734074009	no	#B64539
Trachoma	Smoker	0.0938872831928769	no	#4A74A9
Trachoma	Alzheimer's disease	0.170854240809077	no	#4A74A9
Trachoma	Multiple sclerosis	0.0250304140324718	no	#4A74A9
Trachoma	Cardiomyopathy	-0.0198522846354503	no	#B64539
Trachoma	Chronic sinusitis	0.0206055297966443	no	#4A74A9
Trachoma	Oral dysplasia	0.0378130319924675	no	#4A74A9
Trachoma	Ulcerative colitis	0.195810350741603	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.178397731697966	no	#4A74A9
Trachoma	Atopic dermatitis	0.043080372661346	no	#4A74A9
Trachoma	Psoriasis	0.290755430058849	no	#4A74A9
Trachoma	Rosacea	0.266320990603441	no	#4A74A9
Trachoma	Systemic lupus erythematosus	0.20996319887188	no	#4A74A9
Trachoma	Other systemic involvement of connective tissue	-0.0282814903291039	no	#B64539
Trachoma	Uremia	0.0629076457489303	no	#4A74A9
Trachoma	Cystitis	0.434049764564307	no	#4A74A9
Trachoma	Endometriosis	0.268402165179082	no	#4A74A9
Trachoma	Turner's syndrome	0.195780077301358	no	#4A74A9
Trachoma	Septic Shock	0.237942818347903	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.0165858510698936	no	#4A74A9
Dengue fever	Oral cavity cancer	0.165352519983894	no	#4A74A9
Dengue fever	Gastric cancer	0.0265766051536889	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0460663353548474	no	#4A74A9
Dengue fever	Lung cancer	0.0853296961109253	no	#4A74A9
Dengue fever	Breast cancer	0.0951092160600136	no	#4A74A9
Dengue fever	Cervix cancer	0.0336036833529345	no	#4A74A9
Dengue fever	Ovary cancer	0.0931506348607198	no	#4A74A9
Dengue fever	Kidney cancer	0.0358786005590407	no	#4A74A9
Dengue fever	Brain cancer	0.0659907866732199	no	#4A74A9
Dengue fever	Thyroid cancer	0.153225988963638	no	#4A74A9
Dengue fever	Melanoma metastasis	0.0208467675410576	no	#4A74A9
Dengue fever	Polycythemia vera	0.0571740977546474	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.0333760697714203	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.0379008742496691	no	#4A74A9
