Disease1	Disease2	weight	comorbid	colors
Trachoma	Dengue fever	0.216429131809365	no	#4A74A9
Trachoma	Hepatitis C	-0.084448096713261	no	#B64539
Trachoma	Hepatitis B	0.290547979148656	no	#4A74A9
Trachoma	Aspergillus colonization of lung allograft	0.244316302759057	no	#4A74A9
Trachoma	Nasopharingeal cancer	0.107210371026834	no	#4A74A9
Trachoma	Oral cavity cancer	0.297576626445281	no	#4A74A9
Trachoma	Esophageal cancer	0.210840542513133	no	#4A74A9
Trachoma	Gastric cancer	0.00798083817135035	no	#4A74A9
Trachoma	Liver cancer	-0.0698606987058237	no	#B64539
Trachoma	Pancreatic cancer	0.0384864931325598	no	#4A74A9
Trachoma	Lung cancer	0.0711052817791774	no	#4A74A9
Trachoma	Mesothelioma	0.108163490114555	no	#4A74A9
Trachoma	Rhabdoid cancer	0.0945935354422962	no	#4A74A9
Trachoma	Prostate cancer	0.144490625074828	no	#4A74A9
Trachoma	Kidney cancer	0.197520325372835	no	#4A74A9
Trachoma	Bladder cancer	0.358960694811015	no	#4A74A9
Trachoma	Brain cancer	0.0122894051183377	no	#4A74A9
Trachoma	Thyroid cancer	0.386761774349101	no	#4A74A9
Trachoma	Follicular lymphoma	-0.308852498165434	no	#B64539
Trachoma	T-cell lymphoma	0.0345955016249914	no	#4A74A9
Trachoma	Myeloma	0.0796818764225144	no	#4A74A9
Trachoma	JMML	-0.173403525528083	no	#B64539
Trachoma	Myelodysplastic syndromes	-0.167761623991688	no	#B64539
Trachoma	Thalassemia	0.0725295948664732	no	#4A74A9
Trachoma	Primary myelofibrosis	-0.036199906776262	no	#B64539
Trachoma	Job's syndrome	0.179230062262406	no	#4A74A9
Trachoma	Sarcoidosis	0.225695956797356	no	#4A74A9
Trachoma	Type 2 diabetes mellitus	-0.0919460410407654	no	#B64539
Trachoma	Smoker	0.0799887302192706	no	#4A74A9
Trachoma	Schizophrenia	0.19357399085653	no	#4A74A9
Trachoma	Bipolar disorder	-0.23759609196982	no	#B64539
Trachoma	Major depression	-0.0875510305435843	no	#B64539
Trachoma	Huntington's disease	-0.0653150482794127	no	#B64539
Trachoma	Amyotrophic lateral sclerosis	0.109006451450171	no	#4A74A9
Trachoma	Parkinson's disease	0.170690933340839	no	#4A74A9
Trachoma	Alzheimer's disease	0.111639002360963	no	#4A74A9
Trachoma	Multiple sclerosis	-0.0229086254789245	no	#B64539
Trachoma	Tibial muscular dystrophy	0.169865056920966	no	#4A74A9
Trachoma	Choroideremia	-0.135268415915508	no	#B64539
Trachoma	Acute myocardial infarction	0.23720552318137	no	#4A74A9
Trachoma	Cardiomyopathy	-0.10626952236282	no	#B64539
Trachoma	Atrial fibrillation	-0.119460547463726	no	#B64539
Trachoma	Cerebral infarction	0.0944171494651359	no	#4A74A9
Trachoma	Chronic sinusitis	0.246932092926272	no	#4A74A9
Trachoma	Chronic Obstructive Pulmonary Disease	0.0731479113327168	no	#4A74A9
Trachoma	Asthma	-0.421153753053427	no	#B64539
Trachoma	Other interstitial pulmonary diseases	-0.0701301419104134	no	#B64539
Trachoma	Aphthous stomatitis	0.401727763369951	no	#4A74A9
Trachoma	Oral dysplasia	0.15957395461339	no	#4A74A9
Trachoma	Crohn's disease	0.277603206415719	no	#4A74A9
Trachoma	Ulcerative colitis	0.282360388258614	no	#4A74A9
Trachoma	Irritable bowel syndrome	0.341160489571867	no	#4A74A9
Trachoma	Psoriasis	0.344623725567858	no	#4A74A9
Trachoma	Acne	0.424614663081323	no	#4A74A9
Trachoma	Rosacea	0.433490554619786	no	#4A74A9
Trachoma	Seborrheic keratosis	-0.123998030447976	no	#B64539
Trachoma	Dermatomyositis	0.187385808690456	no	#4A74A9
Trachoma	Axial Spondyloarthropathy	0.224290165605754	no	#4A74A9
Trachoma	IgA nephropathy	0.0151096512353489	no	#4A74A9
Trachoma	Uremia	0.112472027069085	no	#4A74A9
Trachoma	Klinefelter's syndrome	0.0365370295125383	no	#4A74A9
Trachoma	Septic Shock	0.202942092028447	no	#4A74A9
Trachoma	Chronic lung allograft dysfunction	0.172557477793768	no	#4A74A9
Dengue fever	Hepatitis C	-0.0363843881589823	no	#B64539
Dengue fever	Hepatitis B	0.137658781821218	no	#4A74A9
Dengue fever	Nasopharingeal cancer	0.189636609053824	no	#4A74A9
Dengue fever	Oral cavity cancer	0.210666490413605	no	#4A74A9
Dengue fever	Esophageal cancer	0.262638413056129	no	#4A74A9
Dengue fever	Gastric cancer	0.00971669939405894	no	#4A74A9
Dengue fever	Colon cancer	0.0407500037311279	no	#4A74A9
Dengue fever	Liver cancer	0.0211929319810082	no	#4A74A9
Dengue fever	Pancreatic cancer	0.0698700308356321	no	#4A74A9
Dengue fever	Lung cancer	0.196204031610823	no	#4A74A9
Dengue fever	Mesothelioma	0.0833796344853407	no	#4A74A9
Dengue fever	Rhabdoid cancer	0.174159468300719	no	#4A74A9
Dengue fever	Prostate cancer	0.115290986920733	no	#4A74A9
Dengue fever	Kidney cancer	0.069795840714996	no	#4A74A9
Dengue fever	Bladder cancer	0.281829711710316	no	#4A74A9
Dengue fever	Brain cancer	0.129690830227695	no	#4A74A9
Dengue fever	Thyroid cancer	0.213733145911837	no	#4A74A9
Dengue fever	Adrenal cancer	0.0186864108422429	no	#4A74A9
Dengue fever	Follicular lymphoma	-0.181764222014184	no	#B64539
Dengue fever	T-cell lymphoma	0.26705856054779	no	#4A74A9
Dengue fever	Myeloma	0.271604309669175	no	#4A74A9
Dengue fever	Myeloid leukemia	0.0251824716924386	no	#4A74A9
Dengue fever	JMML	0.0904792885167906	no	#4A74A9
Dengue fever	Polycythemia vera	0.261650296507379	no	#4A74A9
Dengue fever	Myelodysplastic syndromes	0.174567135852146	no	#4A74A9
Dengue fever	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.358335665772342	no	#4A74A9
Dengue fever	Thalassemia	0.0558468281194352	no	#4A74A9
Dengue fever	Autosomal dominant monocytopenia	0.322536800826438	no	#4A74A9
Dengue fever	Primary myelofibrosis	0.296023121143152	no	#4A74A9
Dengue fever	Job's syndrome	0.154619803324416	no	#4A74A9
Dengue fever	Sarcoidosis	0.244896237762772	no	#4A74A9
Dengue fever	Type 1 diabetes mellitus	-0.0767015839833377	no	#B64539
Dengue fever	Type 2 diabetes mellitus	-0.0839246615611356	no	#B64539
Dengue fever	Schizophrenia	0.123624153478497	no	#4A74A9
Dengue fever	Bipolar disorder	-0.134108217475451	no	#B64539
Dengue fever	Autism	-0.0864122195659626	no	#B64539
Dengue fever	Amyotrophic lateral sclerosis	0.0750673414340629	no	#4A74A9
Dengue fever	Multiple sclerosis	0.250698911604114	no	#4A74A9
Dengue fever	Tibial muscular dystrophy	0.16277579280114	no	#4A74A9
Dengue fever	Choroideremia	0.237658408621964	no	#4A74A9
Dengue fever	Acute myocardial infarction	0.209977964904908	no	#4A74A9
Dengue fever	Cardiomyopathy	-0.104329539937558	no	#B64539
Dengue fever	Cerebral infarction	-0.0252367947108648	no	#B64539
Dengue fever	Peripheral arterial disease	0.122671998990242	no	#4A74A9
Dengue fever	Chronic sinusitis	0.151521441240981	no	#4A74A9
